"","CH2.1","CH2.2","CH2.3","CH3.1","CH3.2","CH3.3","CH4.1","CH4.2","CH4.3","CH5.1","CH5.2","CH5.3","CH6.1","CH6.2","CH6.3","CH7.1","CH7.2","CH7.3"
"OTU_403",52,27,76,52,52,0,27,51,33,12,30,15,0,19,0,44,0,40
"OTU_4041",0,0,0,0,0,2,0,4,0,0,0,2,3,13,4,0,0,0
"OTU_404",59,34,54,66,47,0,35,54,0,44,72,75,0,0,0,0,0,0
"OTU_405",0,134,0,14,301,0,31,0,0,0,0,0,0,8,71,0,0,15
"OTU_406",0,0,0,0,17,0,43,45,0,0,131,55,37,61,32,32,50,57
"OTU_4066",0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,7,0,0
"OTU_407",36,33,34,40,26,0,43,37,45,49,45,43,42,42,28,0,41,0
"OTU_4084",0,0,0,0,0,0,2,0,2,0,7,12,0,0,0,0,0,0
"OTU_408",46,21,49,47,37,0,41,76,49,0,44,43,0,15,0,89,0,39
"OTU_4087",0,0,0,4,0,0,3,5,4,0,0,0,2,0,0,4,3,0
"OTU_4089",0,0,0,0,0,0,6,0,0,6,3,0,4,0,0,0,4,0
"OTU_409",22,0,0,0,0,0,31,0,0,12,20,0,55,137,67,74,66,66
"OTU_4092",0,0,0,0,0,0,8,6,0,0,4,0,0,1,0,0,0,0
"OTU_4093",3,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5
"OTU_4097",0,5,0,6,0,0,0,0,0,2,4,0,0,0,0,0,0,8
"OTU_410",0,0,34,0,37,89,0,28,80,0,0,48,48,0,0,0,64,0
"OTU_4106",9,7,0,0,0,0,4,0,0,0,0,0,3,5,0,0,0,0
"OTU_411",21,0,33,22,0,0,64,41,0,38,41,40,43,42,70,49,36,61
"OTU_4113",0,7,0,0,0,0,5,7,0,0,6,0,0,0,0,0,0,0
"OTU_4121",0,0,0,6,9,4,0,0,2,0,0,0,0,0,0,3,0,0
"OTU_4122",0,0,0,0,6,0,0,0,9,0,5,0,0,0,0,6,0,0
"OTU_412",35,22,42,29,48,0,0,33,31,0,29,33,32,51,21,47,0,47
"OTU_41",21,14,20,27,0,3514,0,17,10,11,0,4,0,0,0,0,9,44
"OTU_413",42,44,44,46,66,0,56,0,48,28,59,49,0,0,49,41,0,0
"OTU_4138",0,0,0,0,0,0,0,9,4,0,9,0,5,0,0,0,0,0
"OTU_4144",0,0,0,0,0,0,0,0,0,4,5,0,0,3,7,2,6,0
"OTU_414",9,26,32,38,20,0,34,35,0,20,26,74,20,58,65,23,19,40
"OTU_415",51,23,30,48,52,0,19,23,21,0,21,52,25,57,51,0,38,0
"OTU_4165",4,0,0,0,4,0,0,0,5,0,6,0,0,0,0,0,0,0
"OTU_416",44,19,59,58,42,0,47,49,23,18,25,0,38,58,31,0,26,20
"OTU_4176",3,0,6,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0
"OTU_417",41,33,65,49,28,0,0,57,26,39,39,0,22,22,0,0,16,48
"OTU_418",41,26,37,31,25,0,14,25,20,13,29,50,39,44,58,36,0,44
"OTU_4195",0,3,0,7,0,0,0,0,0,0,6,4,0,0,4,0,0,0
"OTU_4196",0,2,0,0,0,3,0,5,0,0,7,0,0,0,8,0,0,0
"OTU_4198",0,5,0,0,4,0,0,0,0,0,7,0,8,0,0,0,0,0
"OTU_420",0,39,27,55,30,0,42,0,33,0,44,48,30,93,0,44,36,0
"OTU_4208",0,0,4,0,0,0,0,0,6,0,0,0,0,4,2,5,0,0
"OTU_4210",0,0,4,0,7,0,0,0,0,0,0,0,0,0,4,0,0,9
"OTU_421",0,54,32,32,30,0,34,0,50,0,53,49,0,30,41,31,27,53
"OTU_4215",0,0,0,3,4,0,0,0,0,0,8,5,0,0,0,5,0,0
"OTU_4216",0,0,0,12,3,0,0,0,0,0,3,0,0,4,5,0,0,0
"OTU_42",176,253,167,153,113,333,196,135,0,674,82,54,64,0,45,138,151,118
"OTU_422",52,67,109,0,110,0,104,0,0,0,0,0,0,0,0,0,0,0
"OTU_423",0,0,0,13,0,0,61,93,29,40,93,0,23,33,60,34,36,29
"OTU_424",26,12,46,29,60,0,25,39,0,0,40,42,40,45,57,45,23,46
"OTU_4249",0,0,0,0,0,0,0,0,0,0,2,4,0,7,0,0,0,12
"OTU_425",18,0,17,41,30,0,32,67,16,0,47,35,44,72,43,32,38,36
"OTU_426",88,99,63,68,77,0,0,34,39,0,55,0,0,0,0,0,0,0
"OTU_427",16,30,66,36,26,0,33,0,56,53,0,0,0,0,0,44,0,32
"OTU_4278",0,0,0,0,0,0,2,0,2,0,3,0,0,2,0,0,0,0
"OTU_4279",0,2,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,4
"OTU_428",53,29,0,43,24,0,47,32,39,21,0,61,0,48,38,0,0,47
"OTU_4291",0,0,6,0,9,0,1,0,0,0,0,0,0,0,0,0,0,2
"OTU_4300",0,0,0,0,0,0,0,2,0,2,6,0,0,5,0,0,2,3
"OTU_430",17,48,43,0,0,0,0,0,0,0,46,62,0,0,49,0,38,113
"OTU_4305",9,0,0,0,0,0,0,0,0,0,5,0,0,4,0,7,0,0
"OTU_4306",8,0,0,0,0,0,0,3,0,0,9,0,0,0,3,0,0,0
"OTU_4308",3,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,6
"OTU_431",38,0,39,0,34,0,0,0,47,67,58,0,44,63,33,0,0,36
"OTU_43",144,825,77,142,99,19,103,193,38,487,209,37,416,71,28,41,233,31
"OTU_432",70,69,55,0,36,0,45,0,0,55,34,0,0,34,0,57,0,0
"OTU_4322",0,0,3,3,7,0,0,0,0,0,0,0,6,0,0,6,0,0
"OTU_433",140,46,50,62,0,0,0,0,40,13,22,62,13,12,29,22,0,14
"OTU_434",44,0,44,51,79,0,37,30,0,0,66,0,52,54,0,0,42,64
"OTU_4350",0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,15,3,0
"OTU_435",0,0,28,27,22,0,0,0,0,36,28,73,77,21,43,98,37,47
"OTU_436",23,0,0,34,0,0,20,27,29,27,53,53,30,48,48,24,38,21
"OTU_437",8,45,54,12,20,0,0,35,0,0,7,0,0,177,0,0,39,55
"OTU_438",32,56,0,85,77,0,0,71,0,0,0,75,0,0,61,0,89,0
"OTU_4389",0,0,0,3,0,0,3,7,0,0,0,2,4,0,0,0,0,0
"OTU_439",0,21,0,40,18,0,30,27,31,24,64,59,38,34,19,28,15,38
"OTU_4400",4,0,0,8,0,0,0,0,0,0,0,4,0,0,8,0,0,0
"OTU_4403",4,0,3,4,0,0,0,0,0,1,2,0,0,0,0,0,5,0
"OTU_440",20,26,38,36,38,4,9,25,28,26,22,47,32,18,35,32,27,24
"OTU_4406",0,2,0,9,5,0,0,0,0,0,0,0,0,0,5,0,0,0
"OTU_4407",0,6,2,0,0,0,5,0,4,0,0,0,0,0,5,0,0,0
"OTU_441",65,31,34,31,27,0,15,22,16,0,40,46,21,40,47,17,20,27
"OTU_4415",0,0,4,0,2,0,2,0,0,0,0,0,0,10,0,0,0,0
"OTU_442",0,0,42,0,0,0,0,0,38,0,8,0,71,64,24,99,0,0
"OTU_44",189,137,211,178,209,0,122,194,131,100,214,188,159,292,222,178,144,210
"OTU_443",0,0,0,23,9,0,46,35,13,35,50,0,40,23,19,68,67,28
"OTU_4433",0,0,0,0,0,0,6,0,6,0,5,5,3,0,0,0,0,0
"OTU_445",0,44,0,33,35,0,0,20,0,0,0,33,0,16,31,40,12,0
"OTU_446",37,28,50,38,45,11,31,35,37,0,26,21,37,27,21,32,0,0
"OTU_447",0,38,36,100,45,0,33,38,22,0,61,48,23,37,0,0,0,0
"OTU_448",93,96,63,40,45,0,0,0,0,104,0,0,77,0,0,0,0,0
"OTU_4490",0,4,8,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0
"OTU_449",30,0,28,25,82,0,19,60,41,20,40,0,73,27,40,0,47,0
"OTU_4494",1,0,7,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0
"OTU_4499",0,9,0,0,0,0,7,0,0,5,0,0,0,0,0,3,0,0
"OTU_4505",0,0,4,0,0,0,8,0,0,0,5,0,2,0,0,5,0,0
"OTU_4506",0,0,9,0,0,0,0,0,1,0,7,0,7,0,0,0,0,0
"OTU_451",0,24,26,0,0,3,46,103,5,14,18,38,27,0,52,47,10,92
"OTU_4510",0,0,0,6,2,0,0,6,0,0,0,0,0,5,0,0,4,0
"OTU_4518",0,0,0,0,6,0,7,4,0,0,0,0,0,0,3,0,0,0
"OTU_4526",0,0,0,0,0,0,8,0,0,0,0,3,6,0,0,0,0,7
"OTU_45",188,217,201,203,254,0,148,208,154,111,211,0,159,238,185,136,135,214
"OTU_453",0,0,0,0,0,0,33,43,41,0,64,63,71,27,39,0,0,57
"OTU_4536",0,0,0,0,0,0,0,8,0,3,4,0,0,10,1,0,0,0
"OTU_4543",0,0,0,0,0,0,0,0,6,0,3,0,0,4,0,4,2,0
"OTU_4544",0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,3,2,0
"OTU_454",31,18,0,41,37,0,28,58,18,19,63,58,30,30,34,39,29,0
"OTU_455",38,42,21,27,23,0,0,29,31,0,31,61,0,19,34,28,31,48
"OTU_456",60,13,46,25,59,0,21,33,9,0,35,22,51,16,9,22,47,44
"OTU_457",26,29,9,39,13,0,19,48,21,26,31,21,35,38,14,33,16,24
"OTU_458",26,30,35,23,31,0,0,37,17,18,18,45,50,28,40,18,21,36
"OTU_459",32,27,21,28,43,0,22,25,28,0,25,37,25,28,24,26,22,34
"OTU_460",40,0,0,0,44,0,0,0,73,28,0,34,34,47,31,0,0,44
"OTU_4608",6,6,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3
"OTU_4611",2,0,0,5,5,0,0,0,0,0,6,0,0,0,0,0,0,4
"OTU_461",0,26,63,43,39,0,0,0,0,92,0,0,32,0,0,48,70,69
"OTU_462",0,0,45,0,42,0,28,63,38,36,48,0,35,73,28,33,0,0
"OTU_4621",0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0
"OTU_4631",0,0,0,4,0,0,0,0,0,0,0,6,0,6,8,0,0,0
"OTU_463",95,0,85,134,82,0,0,0,0,64,23,0,0,0,0,0,0,0
"OTU_46",38,468,310,336,82,57,62,79,113,158,66,57,119,48,36,42,155,113
"OTU_464",26,25,27,32,55,0,29,11,19,28,14,29,38,17,24,40,37,25
"OTU_4648",0,0,0,0,0,0,11,4,3,0,0,0,0,0,5,0,0,0
"OTU_465",0,0,82,0,0,63,0,0,100,15,0,0,55,47,0,0,0,52
"OTU_4653",0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,8
"OTU_466",0,39,0,0,0,0,83,0,50,152,0,0,44,0,0,65,59,0
"OTU_467",0,0,22,27,18,0,16,23,16,31,41,60,30,22,34,38,15,29
"OTU_468",0,0,0,49,0,0,0,76,53,0,0,0,0,46,54,95,0,98
"OTU_469",52,39,52,0,0,0,41,65,0,0,0,79,0,76,72,0,0,0
"OTU_470",26,15,25,22,35,0,16,44,0,0,43,41,40,41,27,33,16,53
"OTU_4711",4,7,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0
"OTU_4714",0,0,4,0,0,0,0,3,0,0,0,0,0,7,0,0,0,4
"OTU_471",40,22,56,32,29,0,25,29,0,9,17,17,39,32,23,45,21,64
"OTU_4715",0,0,4,2,0,0,0,0,0,0,0,0,5,0,2,0,0,0
"OTU_47",102,92,168,144,137,0,248,237,224,135,125,222,127,184,185,262,145,174
"OTU_4724",2,0,3,0,0,0,3,0,2,0,0,4,2,0,5,0,0,0
"OTU_4725",4,0,0,0,0,0,0,0,0,0,6,0,7,0,4,0,0,0
"OTU_4727",5,4,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0
"OTU_4731",0,10,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0
"OTU_4732",0,6,4,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0
"OTU_473",37,15,79,32,35,0,0,39,43,0,45,35,0,0,48,35,0,0
"OTU_4742",0,0,8,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0
"OTU_4744",0,0,1,0,0,0,0,0,0,0,2,3,5,0,7,0,0,0
"OTU_474",22,12,0,51,14,0,52,40,0,0,39,14,51,41,47,54,45,34
"OTU_4752",0,0,0,5,0,0,0,0,5,2,0,0,9,0,0,0,0,0
"OTU_475",25,55,18,40,42,0,39,0,0,45,0,0,46,24,0,0,38,0
"OTU_476",40,42,70,25,0,0,0,0,0,0,0,0,0,0,41,62,68,62
"OTU_477",87,0,0,0,0,43,0,0,62,45,0,81,0,0,0,0,0,0
"OTU_4775",0,0,0,0,0,0,0,11,5,0,5,2,0,0,0,0,0,0
"OTU_478",30,0,25,24,0,0,0,26,25,0,81,26,26,43,44,31,0,88
"OTU_479",41,0,13,0,0,0,0,0,214,0,0,21,74,36,0,22,0,0
"OTU_480",32,38,87,47,27,19,11,0,49,20,43,6,0,7,31,0,0,0
"OTU_481",0,68,47,45,37,0,0,46,0,0,50,72,0,95,0,0,0,0
"OTU_482",50,26,35,58,47,0,51,29,32,18,0,0,52,18,22,0,0,46
"OTU_48",369,279,321,273,288,11,64,78,107,80,73,129,33,194,144,173,58,98
"OTU_4833",0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,0,1,0
"OTU_483",0,22,35,26,17,0,0,0,0,150,0,11,5,2,0,0,107,123
"OTU_4848",0,2,0,0,2,0,0,0,2,0,0,3,0,0,0,4,0,3
"OTU_484",32,0,41,75,42,0,53,0,36,0,52,46,55,43,0,0,0,0
"OTU_485",19,25,6,17,17,0,0,23,19,0,33,39,42,58,60,33,0,106
"OTU_4853",5,0,3,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_4854",9,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
"OTU_4855",5,0,0,0,0,0,0,2,4,0,4,0,2,0,3,0,0,0
"OTU_486",0,0,58,88,46,0,0,34,0,0,0,57,0,44,47,45,0,52
"OTU_487",0,24,0,28,29,0,71,0,21,31,0,30,0,0,23,37,42,28
"OTU_4877",0,0,0,4,0,0,0,0,0,0,3,4,0,4,4,0,0,0
"OTU_488",0,27,48,38,85,0,39,0,0,0,25,50,46,0,0,26,23,29
"OTU_489",38,40,31,20,37,0,14,44,22,15,31,33,25,23,13,35,0,29
"OTU_4",887,629,662,763,888,468,704,993,698,718,763,956,1018,1017,887,672,799,835
"OTU_490",50,44,0,48,0,80,0,41,0,0,77,0,0,31,0,0,61,0
"OTU_491",21,30,0,13,0,0,25,39,31,0,35,44,33,25,27,21,16,26
"OTU_492",47,16,20,39,23,27,25,0,54,46,27,5,6,22,0,25,25,0
"OTU_493",0,0,46,0,46,0,37,67,0,25,19,37,0,21,0,63,61,0
"OTU_494",0,31,12,17,0,0,81,96,26,0,0,0,0,0,25,33,41,0
"OTU_49",347,201,206,366,126,44,0,41,94,223,109,69,0,211,68,242,141,113
"OTU_495",45,36,0,58,43,0,0,0,117,0,0,0,0,0,0,47,0,0
"OTU_497",53,22,51,32,22,0,0,42,21,25,66,0,35,35,44,0,0,0
"OTU_4976",0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,6,0
"OTU_498",29,12,24,16,0,2,26,33,38,0,72,31,0,0,23,81,47,13
"OTU_499",37,12,16,35,24,0,32,46,23,24,25,41,24,26,42,30,12,0
"OTU_4997",4,0,0,0,4,0,0,6,0,0,0,0,0,0,4,0,0,0
"OTU_4999",3,0,0,0,0,0,0,0,0,0,0,9,0,5,3,0,0,0
"OTU_501",54,33,24,23,33,0,0,25,0,0,40,0,0,29,28,68,0,41
"OTU_5016",0,0,4,0,0,0,0,0,0,0,2,6,6,0,0,0,0,0
"OTU_502",24,20,34,18,19,0,19,26,18,6,17,13,37,21,30,75,22,30
"OTU_50",237,62,163,204,75,331,51,84,118,402,176,122,232,94,159,159,140,131
"OTU_503",55,27,87,21,47,0,36,40,16,24,0,13,22,0,0,19,13,0
"OTU_504",16,0,25,0,21,0,18,44,93,28,42,19,35,0,0,40,38,13
"OTU_505",0,9,24,44,30,0,0,0,0,46,10,37,39,51,58,29,23,34
"OTU_506",0,0,0,177,0,90,0,0,0,0,0,0,0,32,0,0,43,154
"OTU_507",19,0,29,27,20,3,19,11,34,36,16,33,37,30,35,14,22,32
"OTU_508",39,7,35,37,29,0,27,31,30,8,60,40,10,23,20,17,14,0
"OTU_509",25,6,19,21,29,0,33,47,15,8,76,27,9,40,21,10,11,12
"OTU_510",38,0,0,41,20,8,18,21,21,19,140,36,0,0,26,37,0,21
"OTU_511",0,0,31,22,0,0,39,56,0,0,17,60,0,66,41,0,50,75
"OTU_512",0,28,17,0,19,0,55,18,0,43,37,0,38,18,30,52,38,0
"OTU_51",172,112,159,193,189,13,117,204,180,112,172,176,196,204,159,201,109,132
"OTU_513",0,25,0,0,20,0,0,0,11,36,32,0,325,0,0,0,0,0
"OTU_514",16,14,35,34,23,0,27,24,19,14,18,54,24,42,17,0,19,16
"OTU_5151",5,0,3,2,0,0,5,0,4,0,0,0,0,0,0,0,0,0
"OTU_515",52,0,17,19,16,0,31,91,0,13,28,15,29,39,16,36,0,0
"OTU_5163",0,8,0,0,4,3,0,0,0,0,0,0,0,0,0,2,0,0
"OTU_5164",0,4,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,0
"OTU_516",24,12,25,26,22,0,27,43,0,16,37,42,27,29,22,18,13,34
"OTU_517",17,21,20,41,16,23,25,0,36,67,20,27,12,0,24,22,0,0
"OTU_5176",0,0,6,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0
"OTU_518",38,0,0,15,16,0,45,49,29,17,89,0,43,0,34,54,0,0
"OTU_519",31,34,48,18,25,16,21,13,18,24,0,32,23,27,24,20,18,0
"OTU_520",0,0,19,26,16,0,0,19,53,0,32,28,38,54,0,55,0,59
"OTU_521",0,0,0,0,0,0,0,45,56,30,92,0,0,33,33,67,68,0
"OTU_52",108,54,38,92,386,0,84,0,0,288,121,70,1076,76,134,47,129,141
"OTU_522",0,51,54,72,47,0,0,0,82,0,39,62,0,0,0,0,0,0
"OTU_523",0,44,37,30,0,0,33,0,44,0,39,48,43,0,0,45,0,49
"OTU_524",33,24,24,42,16,0,15,20,39,0,26,29,5,36,20,13,17,0
"OTU_526",134,33,0,36,23,35,0,0,0,0,0,27,0,0,0,0,98,0
"OTU_527",0,34,0,38,24,0,0,0,0,0,38,44,0,52,24,43,33,82
"OTU_528",0,48,30,0,0,0,0,0,44,26,56,43,0,45,58,29,0,49
"OTU_529",38,9,0,0,26,51,34,20,0,7,34,14,13,9,24,0,6,105
"OTU_5294",0,0,0,3,0,0,0,0,5,0,0,0,0,0,4,0,0,2
"OTU_530",52,68,62,0,73,19,0,17,45,0,19,27,0,0,20,25,0,15
"OTU_531",0,24,0,0,25,0,211,26,0,14,0,0,0,0,0,32,54,0
"OTU_53",202,164,200,164,185,0,121,138,105,127,142,134,107,161,164,182,118,145
"OTU_532",16,20,46,0,27,40,14,0,0,101,9,27,23,0,22,0,42,14
"OTU_533",28,18,33,20,20,0,16,16,34,0,25,26,0,42,25,35,9,15
"OTU_534",97,0,0,0,0,0,0,0,0,0,34,42,0,31,55,59,22,41
"OTU_535",32,23,26,0,52,0,36,39,35,0,55,0,0,0,46,0,28,0
"OTU_5362",0,0,0,4,2,0,0,2,4,0,1,0,0,5,0,0,0,0
"OTU_536",22,21,29,24,20,0,0,30,31,18,37,37,22,20,16,23,24,6
"OTU_5372",0,0,0,0,4,0,0,0,0,0,2,0,0,8,3,0,0,0
"OTU_537",54,22,90,34,75,0,0,0,0,0,0,0,0,0,0,46,0,0
"OTU_538",24,59,27,28,34,0,22,27,27,28,11,0,15,5,25,23,18,0
"OTU_539",0,50,0,92,0,0,0,0,0,44,0,0,73,53,0,0,58,0
"OTU_540",37,72,37,0,19,0,0,0,31,0,0,38,0,12,0,0,0,0
"OTU_541",40,54,53,0,0,0,42,0,32,0,15,0,33,42,0,0,0,0
"OTU_543",0,34,62,0,21,0,0,0,0,0,52,0,30,32,46,52,40,0
"OTU_544",29,0,0,0,0,69,0,35,0,0,8,53,28,25,71,47,0,0
"OTU_545",46,0,0,48,40,5,0,47,0,0,36,49,0,51,0,0,41,65
"OTU_546",49,0,53,0,0,0,25,0,57,0,53,20,0,72,0,0,0,0
"OTU_547",32,13,29,23,30,2,11,24,11,14,28,50,34,28,34,26,10,25
"OTU_54",54,67,157,64,58,390,75,87,198,241,89,82,148,40,70,327,349,211
"OTU_548",29,22,0,31,24,0,35,22,27,22,16,18,26,22,39,8,18,23
"OTU_549",32,0,0,0,41,0,17,67,31,33,0,24,27,13,31,16,0,36
"OTU_550",0,0,0,48,0,0,0,0,58,0,59,0,38,50,75,0,36,49
"OTU_55",39,71,182,118,234,65,142,123,102,419,76,110,235,85,166,309,258,51
"OTU_551",0,32,0,67,0,0,0,17,55,33,40,0,0,0,31,38,40,0
"OTU_552",35,0,30,0,36,0,25,51,0,14,47,40,32,39,0,27,0,32
"OTU_553",0,27,35,26,0,0,101,0,23,30,0,0,0,0,17,39,47,0
"OTU_554",0,29,35,32,0,0,25,0,0,26,25,34,19,18,23,24,0,0
"OTU_555",37,31,60,17,34,5,17,0,26,0,20,35,0,0,38,0,21,24
"OTU_556",22,16,29,25,27,0,38,23,37,6,11,17,15,18,21,60,21,25
"OTU_5566",0,0,2,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0
"OTU_5570",0,0,4,0,0,0,0,0,3,0,0,0,7,0,3,0,0,0
"OTU_557",6,46,20,0,0,0,40,0,33,19,28,18,0,0,6,0,89,0
"OTU_5578",0,0,6,0,0,0,0,0,5,0,0,2,2,0,0,0,0,0
"OTU_558",49,0,0,0,0,12,0,0,0,0,19,0,0,85,32,67,51,41
"OTU_5580",0,0,0,1,0,0,0,4,0,0,0,4,0,0,6,0,0,3
"OTU_559",0,31,20,39,25,0,0,35,0,0,47,0,0,40,68,34,11,22
"OTU_5607",0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,8,0,0
"OTU_561",18,0,23,27,26,0,24,40,21,24,16,38,33,15,17,24,0,18
"OTU_562",32,11,0,32,0,0,38,18,0,0,40,53,33,11,34,52,28,25
"OTU_5627",0,0,0,0,0,0,0,6,0,3,3,3,0,0,0,0,0,0
"OTU_563",35,44,49,42,20,0,0,0,0,40,0,34,0,0,49,0,20,0
"OTU_564",19,52,40,0,50,0,7,19,14,11,0,15,41,19,16,25,19,25
"OTU_565",44,0,28,33,0,87,0,0,0,44,12,35,34,21,0,0,0,45
"OTU_566",128,0,32,55,0,29,82,0,0,0,0,0,0,0,0,0,75,0
"OTU_567",0,0,36,0,0,0,0,34,17,0,39,68,42,46,49,28,22,16
"OTU_568",0,0,0,0,0,0,0,146,74,46,0,0,0,87,0,73,0,0
"OTU_569",0,0,0,0,51,0,156,44,0,20,31,0,31,28,16,8,5,17
"OTU_56",126,76,155,84,181,65,177,230,208,107,93,105,221,242,135,312,98,72
"OTU_570",47,21,30,21,62,28,21,36,0,22,10,0,0,0,18,0,27,0
"OTU_571",37,0,38,42,0,0,0,50,0,0,0,60,0,53,0,0,0,0
"OTU_57",170,157,142,144,205,0,203,187,140,86,139,151,139,163,87,233,88,128
"OTU_572",34,0,72,0,0,69,0,0,0,0,0,0,0,0,0,0,70,129
"OTU_573",33,35,26,35,28,0,0,0,0,0,40,45,0,58,37,0,0,0
"OTU_574",0,15,24,0,0,0,31,0,0,177,0,28,0,0,37,18,0,24
"OTU_575",28,40,37,0,44,0,48,22,35,111,17,0,0,0,0,0,0,0
"OTU_576",42,25,0,44,0,0,0,50,36,0,54,10,37,38,21,0,40,0
"OTU_5770",1,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,4,0
"OTU_5772",3,0,5,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0
"OTU_577",0,0,0,51,0,0,23,0,68,18,0,48,0,63,69,0,33,0
"OTU_5786",0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,3,0,5
"OTU_578",29,44,0,61,30,0,28,37,0,0,42,46,0,32,0,0,0,0
"OTU_5790",0,0,5,0,5,0,0,0,0,0,0,0,0,3,2,0,0,0
"OTU_579",27,20,42,18,22,26,0,0,19,27,14,20,33,18,15,24,12,9
"OTU_5795",0,0,4,0,5,0,3,0,0,0,0,0,0,0,0,3,0,0
"OTU_580",33,0,25,0,0,0,0,0,24,0,26,29,40,34,31,34,26,36
"OTU_5804",0,0,3,0,2,0,0,0,5,0,6,0,0,0,0,0,0,0
"OTU_5810",0,0,0,3,3,0,0,0,0,0,4,0,0,5,0,0,0,0
"OTU_581",0,0,0,28,20,0,26,28,17,26,46,38,33,40,22,37,0,32
"OTU_58",101,134,153,184,62,122,205,149,202,406,210,118,111,52,72,151,156,135
"OTU_582",38,0,0,53,56,0,0,0,33,0,0,51,0,44,42,0,34,30
"OTU_583",40,18,0,45,40,0,17,55,0,0,42,0,14,51,31,14,0,0
"OTU_584",33,0,31,37,24,0,13,52,22,0,35,0,28,30,14,23,20,19
"OTU_585",39,28,38,24,14,0,22,43,0,0,0,24,29,38,27,37,0,33
"OTU_5853",0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,2,0,0
"OTU_586",0,10,13,27,13,0,16,20,0,67,24,24,24,15,31,16,24,36
"OTU_5865",0,0,0,0,0,0,0,1,6,0,0,5,0,4,0,0,0,0
"OTU_587",22,0,8,23,30,0,12,35,22,0,35,30,12,26,47,35,0,45
"OTU_588",25,9,0,29,16,0,23,43,49,31,58,35,0,0,0,0,8,0
"OTU_589",13,6,0,20,32,0,28,40,13,0,30,13,13,44,20,38,32,36
"OTU_5895",0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,7,0,0
"OTU_590",0,55,31,0,30,7,86,0,15,0,7,0,0,39,0,19,14,0
"OTU_591",54,0,0,0,47,0,70,65,0,0,0,45,0,0,0,53,0,0
"OTU_59",130,163,137,170,145,0,165,198,148,77,124,145,95,196,214,249,164,143
"OTU_592",57,0,46,37,24,0,20,38,0,0,35,36,0,0,17,31,26,23
"OTU_593",12,43,27,27,38,8,8,14,15,17,8,26,0,25,24,10,17,15
"OTU_594",23,21,24,0,0,0,24,35,0,19,21,42,33,33,18,41,0,37
"OTU_596",101,61,0,96,0,0,0,142,0,0,0,0,0,0,0,0,0,0
"OTU_597",25,37,60,52,35,0,0,0,25,22,0,52,0,24,0,0,27,0
"OTU_598",0,0,124,83,66,0,0,0,0,0,63,51,0,0,0,0,0,0
"OTU_599",0,0,0,32,0,0,0,0,66,39,65,53,52,37,0,34,0,0
"OTU_600",17,0,0,0,0,16,46,0,0,11,34,18,65,29,0,40,36,59
"OTU_6011",5,0,5,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0
"OTU_601",9,14,14,17,20,0,24,15,24,7,28,26,28,27,24,28,17,39
"OTU_6013",5,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,3,0
"OTU_60",115,178,186,159,155,0,140,144,193,113,185,233,116,132,114,117,122,214
"OTU_602",0,0,50,0,0,0,59,0,0,26,32,0,0,39,29,0,58,52
"OTU_603",22,37,0,0,0,0,0,15,0,81,25,26,18,13,29,0,36,30
"OTU_6038",0,3,5,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0
"OTU_6039",0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"OTU_6042",0,0,2,0,2,0,0,0,0,0,0,3,2,0,0,6,0,0
"OTU_6044",0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,8,0,0
"OTU_6049",0,0,2,0,0,0,6,0,6,0,0,0,0,0,4,0,0,0
"OTU_605",19,0,0,0,12,0,18,30,15,22,47,27,24,36,20,47,13,38
