"","CH2.1","CH2.2","CH2.3","CH3.1","CH3.2","CH3.3","CH4.1","CH4.2","CH4.3","CH5.1","CH5.2","CH5.3","CH6.1","CH6.2","CH6.3","CH7.1","CH7.2","CH7.3"
"OTU_12905",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"OTU_12908",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_12917",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_12918",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"OTU_12921",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"OTU_12925",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_12929",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_12938",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_12942",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"OTU_12943",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_12949",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_12952",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_12956",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_12957",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_12960",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_12964",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_12983",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_12990",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_13000",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_13002",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_13014",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"OTU_13019",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"OTU_13027",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"OTU_13037",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"OTU_13050",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"OTU_13052",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"OTU_13053",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"OTU_13059",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"OTU_13060",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"OTU_13061",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"OTU_13065",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"OTU_13066",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"OTU_13067",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"OTU_13076",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"OTU_13097",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"OTU_13107",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_13114",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"OTU_13115",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"OTU_13117",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"OTU_13121",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"OTU_13123",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"OTU_13138",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"OTU_13141",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"OTU_13145",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"OTU_13149",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_13151",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"OTU_13152",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"OTU_13154",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"OTU_13155",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_13159",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"OTU_13161",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"OTU_13167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
"OTU_13177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"OTU_13186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"OTU_13203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"OTU_13210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"OTU_13213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"OTU_13214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"OTU_13216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"OTU_13219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"OTU_13220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"OTU_13221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU_13225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"OTU_13226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"OTU_13237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"OTU_13250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"OTU_13252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"OTU_13261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"OTU_13266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"OTU_13267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU_13286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"OTU_13290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"OTU_13294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"OTU_13305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"OTU_13309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_13322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"OTU_13324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"OTU_13336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"OTU_13340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"OTU_13349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"OTU_13352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"OTU_13353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"OTU_13354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_13356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_13361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_13365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_13366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"OTU_13368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"OTU_13370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"OTU_13371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_13372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"OTU_13373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"OTU_13375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"OTU_13382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"OTU_13383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"OTU_13385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"OTU_13387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"OTU_13398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"OTU_13399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"OTU_13402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"OTU_13407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"OTU_13408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"OTU_13410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"OTU_13420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"OTU_13425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"OTU_13432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"OTU_13456",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_13513",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_13532",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"OTU_13577",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_13646",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13662",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_13817",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13836",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13837",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13842",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13846",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13849",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13853",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13854",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13855",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13864",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13870",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13874",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13875",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13881",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13899",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13909",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13924",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13926",0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13929",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13948",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13949",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13955",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13966",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13973",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13974",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13984",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13989",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13991",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_13998",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14020",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14027",0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_14032",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14034",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14038",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14042",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14050",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14053",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14055",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14056",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14067",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14068",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14069",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14071",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14072",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14076",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14080",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14082",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14084",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14092",0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_14095",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_14100",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14104",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14105",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14107",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14109",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14115",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14123",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14135",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14140",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14163",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_14164",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14175",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14178",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14189",0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_14191",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14193",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14197",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14200",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU_14202",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14212",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14244",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14245",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14256",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14285",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14294",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14296",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14304",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14309",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14312",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14313",0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0
"OTU_14321",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14324",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14327",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14329",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14332",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_14350",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_14356",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_14357",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_14369",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"OTU_14383",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"OTU_14384",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_14388",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"OTU_14393",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_14405",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_14406",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_14412",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"OTU_14417",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_14418",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"OTU_14421",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"OTU_14436",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"OTU_14440",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_14442",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"OTU_14443",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"OTU_14446",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"OTU_14447",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_14451",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"OTU_14462",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_14469",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"OTU_14472",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"OTU_14474",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_14477",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_14479",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"OTU_14481",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_14485",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_14488",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_14494",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"OTU_14512",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"OTU_14519",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_14523",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"OTU_14548",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"OTU_14552",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU_14555",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_14557",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"OTU_14560",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_14563",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU_14569",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_14575",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"OTU_14599",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_14605",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"OTU_14608",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_14611",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_14634",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"OTU_14636",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"OTU_14637",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_14638",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_14643",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_14644",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"OTU_14646",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"OTU_14656",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"OTU_14659",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_14664",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_14665",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
"OTU_14674",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_14685",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_14695",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_14696",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_14697",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_14698",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"OTU_14704",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_14708",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"OTU_14709",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_14750",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_14754",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"OTU_14757",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"OTU_14763",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"OTU_14769",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_14771",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_14779",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"OTU_14782",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"OTU_14784",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"OTU_14786",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"OTU_14789",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"OTU_14792",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"OTU_14794",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"OTU_14805",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"OTU_14806",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"OTU_14815",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"OTU_14819",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
"OTU_14825",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"OTU_14832",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"OTU_14833",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"OTU_14835",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"OTU_14837",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"OTU_14852",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"OTU_14858",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"OTU_14862",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"OTU_14864",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_14868",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"OTU_14879",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"OTU_14887",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"OTU_14892",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"OTU_14895",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"OTU_14904",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_14905",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_14938",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"OTU_14946",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"OTU_14963",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_14970",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_14983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"OTU_14998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"OTU_15009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"OTU_15010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"OTU_15012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"OTU_15013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU_15024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"OTU_15031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"OTU_15047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"OTU_15056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"OTU_15057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"OTU_15066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"OTU_15068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"OTU_15074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"OTU_15075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
