,node1,node2,weight2,weight,i,j,weight2
601,AMF_OTU_135,AMF_OTU_72,0.202013584,0.202013584,A,A,-0.202013584
602,AMF_OTU_136,AMF_OTU_55,0.29845226,0.29845226,A,A,-0.29845226
603,AMF_OTU_136,AMF_OTU_68,0.020608837,0.020608837,A,A,-0.020608837
604,AMF_OTU_137,AMF_OTU_47,0.097853236,0.097853236,A,A,-0.097853236
605,AMF_OTU_138,AMF_OTU_156,0.022820161,0.022820161,A,A,-0.022820161
606,AMF_OTU_139,AMF_OTU_180,0.041235547,0.041235547,A,A,-0.041235547
607,AMF_OTU_139,AMF_OTU_77,0.607977031,0.607977031,A,A,-0.607977031
608,AMF_OTU_140,AMF_OTU_59,0.438230492,0.438230492,A,A,-0.438230492
609,AMF_OTU_14,AMF_OTU_158,0.277747328,0.277747328,A,A,-0.277747328
610,AMF_OTU_14,AMF_OTU_17,0.084942611,0.084942611,A,A,-0.084942611
611,AMF_OTU_14,AMF_OTU_46,0.021637656,0.021637656,A,A,-0.021637656
612,AMF_OTU_14,AMF_OTU_57,0.131193435,0.131193435,A,A,-0.131193435
613,AMF_OTU_141,AMF_OTU_150,0.454700988,0.454700988,A,A,-0.454700988
614,AMF_OTU_141,AMF_OTU_37,0.326358669,0.326358669,A,A,-0.326358669
615,AMF_OTU_141,AMF_OTU_43,0.133101479,0.133101479,A,A,-0.133101479
616,AMF_OTU_141,AMF_OTU_52,0.073285282,0.073285282,A,A,-0.073285282
617,AMF_OTU_141,AMF_OTU_88,0.421881438,0.421881438,A,A,-0.421881438
618,AMF_OTU_142,AMF_OTU_176,0.324003366,0.324003366,A,A,-0.324003366
619,AMF_OTU_142,AMF_OTU_49,0.112551557,0.112551557,A,A,-0.112551557
620,AMF_OTU_143,AMF_OTU_149,0.187597671,0.187597671,A,A,-0.187597671
621,AMF_OTU_143,AMF_OTU_35,0.133693699,0.133693699,A,A,-0.133693699
622,AMF_OTU_143,AMF_OTU_8,0.223484351,0.223484351,A,A,-0.223484351
623,AMF_OTU_144,AMF_OTU_167,0.023592412,0.023592412,A,A,-0.023592412
624,AMF_OTU_144,AMF_OTU_195,0.101089384,0.101089384,A,A,-0.101089384
625,AMF_OTU_144,AMF_OTU_7,0.356933329,0.356933329,A,A,-0.356933329
626,AMF_OTU_145,AMF_OTU_167,0.270232505,0.270232505,A,A,-0.270232505
627,AMF_OTU_145,AMF_OTU_39,0.247944004,0.247944004,A,A,-0.247944004
628,AMF_OTU_147,AMF_OTU_19,0.378812524,0.378812524,A,A,-0.378812524
629,AMF_OTU_148,AMF_OTU_38,0.001370616,0.001370616,A,A,-0.001370616
630,AMF_OTU_149,AMF_OTU_161,0.143447053,0.143447053,A,A,-0.143447053
631,AMF_OTU_149,AMF_OTU_23,0.102702192,0.102702192,A,A,-0.102702192
632,AMF_OTU_150,AMF_OTU_157,0.105840989,0.105840989,A,A,-0.105840989
633,AMF_OTU_152,AMF_OTU_21,0.062068663,0.062068663,A,A,-0.062068663
634,AMF_OTU_152,AMF_OTU_29,0.299216686,0.299216686,A,A,-0.299216686
635,AMF_OTU_152,AMF_OTU_89,0.162105315,0.162105315,A,A,-0.162105315
636,AMF_OTU_153,AMF_OTU_41,0.482043755,0.482043755,A,A,-0.482043755
637,AMF_OTU_153,AMF_OTU_73,0.121691213,0.121691213,A,A,-0.121691213
638,AMF_OTU_153,AMF_OTU_81,0.049249858,0.049249858,A,A,-0.049249858
639,AMF_OTU_154,AMF_OTU_178,0.137039534,0.137039534,A,A,-0.137039534
640,AMF_OTU_154,AMF_OTU_194,0.116077324,0.116077324,A,A,-0.116077324
641,AMF_OTU_155,AMF_OTU_64,0.152620876,0.152620876,A,A,-0.152620876
642,AMF_OTU_15,AMF_OTU_196,0.236460895,0.236460895,A,A,-0.236460895
643,AMF_OTU_15,AMF_OTU_36,0.173020915,0.173020915,A,A,-0.173020915
644,AMF_OTU_15,AMF_OTU_56,0.162733298,0.162733298,A,A,-0.162733298
645,AMF_OTU_157,AMF_OTU_6,0.014336133,0.014336133,A,A,-0.014336133
646,AMF_OTU_157,AMF_OTU_9,0.287511953,0.287511953,A,A,-0.287511953
647,AMF_OTU_158,AMF_OTU_46,0.166177201,0.166177201,A,A,-0.166177201
648,AMF_OTU_158,AMF_OTU_69,0.36232552,0.36232552,A,A,-0.36232552
649,AMF_OTU_158,AMF_OTU_85,0.049805421,0.049805421,A,A,-0.049805421
650,AMF_OTU_158,AMF_OTU_9,0.226767664,0.226767664,A,A,-0.226767664
651,AMF_OTU_159,AMF_OTU_183,0.039523471,0.039523471,A,A,-0.039523471
652,AMF_OTU_159,AMF_OTU_198,0.064666539,0.064666539,A,A,-0.064666539
653,AMF_OTU_159,AMF_OTU_20,0.027842486,0.027842486,A,A,-0.027842486
654,AMF_OTU_159,AMF_OTU_203,0.100964842,0.100964842,A,A,-0.100964842
655,AMF_OTU_159,AMF_OTU_41,0.16617839,0.16617839,A,A,-0.16617839
656,AMF_OTU_159,AMF_OTU_90,0.027887887,0.027887887,A,A,-0.027887887
657,AMF_OTU_159,AMF_OTU_97,0.039687724,0.039687724,A,A,-0.039687724
658,AMF_OTU_159,AMF_OTU_98,0.02441784,0.02441784,A,A,-0.02441784
659,AMF_OTU_16,AMF_OTU_27,0.187811598,0.187811598,A,A,-0.187811598
660,AMF_OTU_16,AMF_OTU_32,0.107536584,0.107536584,A,A,-0.107536584
661,AMF_OTU_16,AMF_OTU_47,0.061027669,0.061027669,A,A,-0.061027669
662,AMF_OTU_16,AMF_OTU_51,0.11652289,0.11652289,A,A,-0.11652289
663,AMF_OTU_16,AMF_OTU_88,0.010135352,0.010135352,A,A,-0.010135352
664,AMF_OTU_161,AMF_OTU_190,0.270608174,0.270608174,A,A,-0.270608174
665,AMF_OTU_161,AMF_OTU_29,0.052525543,0.052525543,A,A,-0.052525543
666,AMF_OTU_161,AMF_OTU_35,0.08535161,0.08535161,A,A,-0.08535161
667,AMF_OTU_162,AMF_OTU_171,0.00909475,0.00909475,A,A,-0.00909475
668,AMF_OTU_162,AMF_OTU_178,0.085188363,0.085188363,A,A,-0.085188363
669,AMF_OTU_162,AMF_OTU_183,0.03720248,0.03720248,A,A,-0.03720248
670,AMF_OTU_162,AMF_OTU_42,0.06298823,0.06298823,A,A,-0.06298823
671,AMF_OTU_165,AMF_OTU_172,0.055174388,0.055174388,A,A,-0.055174388
672,AMF_OTU_165,AMF_OTU_189,0.054262671,0.054262671,A,A,-0.054262671
673,AMF_OTU_165,AMF_OTU_37,0.1622302,0.1622302,A,A,-0.1622302
674,AMF_OTU_165,AMF_OTU_44,0.083836939,0.083836939,A,A,-0.083836939
675,AMF_OTU_165,AMF_OTU_58,0.008887111,0.008887111,A,A,-0.008887111
676,AMF_OTU_166,AMF_OTU_192,0.110829822,0.110829822,A,A,-0.110829822
677,AMF_OTU_166,AMF_OTU_62,0.090689975,0.090689975,A,A,-0.090689975
678,AMF_OTU_167,AMF_OTU_47,0.202577747,0.202577747,A,A,-0.202577747
679,AMF_OTU_170,AMF_OTU_190,0.338554338,0.338554338,A,A,-0.338554338
680,AMF_OTU_170,AMF_OTU_5,0.001705943,0.001705943,A,A,-0.001705943
681,AMF_OTU_171,AMF_OTU_184,0.035141207,0.035141207,A,A,-0.035141207
682,AMF_OTU_172,AMF_OTU_190,0.252045727,0.252045727,A,A,-0.252045727
683,AMF_OTU_172,AMF_OTU_44,0.051666583,0.051666583,A,A,-0.051666583
684,AMF_OTU_172,AMF_OTU_58,0.028162422,0.028162422,A,A,-0.028162422
685,AMF_OTU_173,AMF_OTU_182,0.448958269,0.448958269,A,A,-0.448958269
686,AMF_OTU_173,AMF_OTU_23,0.063557423,0.063557423,A,A,-0.063557423
687,AMF_OTU_173,AMF_OTU_8,0.035565808,0.035565808,A,A,-0.035565808
688,AMF_OTU_175,AMF_OTU_188,0.041942276,0.041942276,A,A,-0.041942276
689,AMF_OTU_176,AMF_OTU_186,0.66320053,0.66320053,A,A,-0.66320053
690,AMF_OTU_177,AMF_OTU_52,0.385527304,0.385527304,A,A,-0.385527304
691,AMF_OTU_17,AMF_OTU_42,0.065255947,0.065255947,A,A,-0.065255947
692,AMF_OTU_17,AMF_OTU_6,0.001941272,0.001941272,A,A,-0.001941272
693,AMF_OTU_17,AMF_OTU_85,0.086586089,0.086586089,A,A,-0.086586089
694,AMF_OTU_17,AMF_OTU_9,0.022478386,0.022478386,A,A,-0.022478386
695,AMF_OTU_178,AMF_OTU_33,0.330115059,0.330115059,A,A,-0.330115059
696,AMF_OTU_179,AMF_OTU_26,0.113362041,0.113362041,A,A,-0.113362041
697,AMF_OTU_18,AMF_OTU_24,0.034781345,0.034781345,A,A,-0.034781345
698,AMF_OTU_18,AMF_OTU_28,0.231654747,0.231654747,A,A,-0.231654747
699,AMF_OTU_18,AMF_OTU_34,0.526851688,0.526851688,A,A,-0.526851688
700,AMF_OTU_18,AMF_OTU_38,0.230037623,0.230037623,A,A,-0.230037623
701,AMF_OTU_181,AMF_OTU_3,0.385997706,0.385997706,A,A,-0.385997706
702,AMF_OTU_183,AMF_OTU_198,0.023983347,0.023983347,A,A,-0.023983347
703,AMF_OTU_183,AMF_OTU_42,0.230786661,0.230786661,A,A,-0.230786661
704,AMF_OTU_183,AMF_OTU_95,0.084965853,0.084965853,A,A,-0.084965853
705,AMF_OTU_183,AMF_OTU_97,0.046180998,0.046180998,A,A,-0.046180998
706,AMF_OTU_183,AMF_OTU_98,0.002539231,0.002539231,A,A,-0.002539231
707,AMF_OTU_184,AMF_OTU_198,0.193702452,0.193702452,A,A,-0.193702452
708,AMF_OTU_184,AMF_OTU_28,0.017423407,0.017423407,A,A,-0.017423407
709,AMF_OTU_184,AMF_OTU_30,0.04566296,0.04566296,A,A,-0.04566296
710,AMF_OTU_186,AMF_OTU_189,0.326174364,0.326174364,A,A,-0.326174364
711,AMF_OTU_186,AMF_OTU_206,0.318405074,0.318405074,A,A,-0.318405074
712,AMF_OTU_186,AMF_OTU_71,0.159845408,0.159845408,A,A,-0.159845408
713,AMF_OTU_186,AMF_OTU_90,0.222711967,0.222711967,A,A,-0.222711967
714,AMF_OTU_188,AMF_OTU_65,0.659556248,0.659556248,A,A,-0.659556248
715,AMF_OTU_189,AMF_OTU_190,0.132968148,0.132968148,A,A,-0.132968148
716,AMF_OTU_192,AMF_OTU_206,0.17664454,0.17664454,A,A,-0.17664454
717,AMF_OTU_192,AMF_OTU_58,0.047698717,0.047698717,A,A,-0.047698717
718,AMF_OTU_1,AMF_OTU_57,0.018147122,0.018147122,A,A,-0.018147122
719,AMF_OTU_1,AMF_OTU_60,0.119442873,0.119442873,A,A,-0.119442873
720,AMF_OTU_1,AMF_OTU_62,0.134652155,0.134652155,A,A,-0.134652155
721,AMF_OTU_194,AMF_OTU_63,0.181632584,0.181632584,A,A,-0.181632584
722,AMF_OTU_194,AMF_OTU_81,0.009939195,0.009939195,A,A,-0.009939195
723,AMF_OTU_19,AMF_OTU_49,0.241052959,0.241052959,A,A,-0.241052959
724,AMF_OTU_19,AMF_OTU_80,0.077616332,0.077616332,A,A,-0.077616332
725,AMF_OTU_195,AMF_OTU_7,0.178833242,0.178833242,A,A,-0.178833242
726,AMF_OTU_196,AMF_OTU_81,-0.010500597,0.010500597,A,A,-0.010500597
727,AMF_OTU_198,AMF_OTU_97,0.003826395,0.003826395,A,A,-0.003826395
728,AMF_OTU_198,AMF_OTU_98,0.266022814,0.266022814,A,A,-0.266022814
729,AMF_OTU_20,AMF_OTU_3,0.468764774,0.468764774,A,A,-0.468764774
730,AMF_OTU_20,AMF_OTU_81,0.073460649,0.073460649,A,A,-0.073460649
731,AMF_OTU_20,AMF_OTU_97,0.255401654,0.255401654,A,A,-0.255401654
732,AMF_OTU_201,AMF_OTU_68,0.006654951,0.006654951,A,A,-0.006654951
733,AMF_OTU_201,AMF_OTU_71,0.407533615,0.407533615,A,A,-0.407533615
734,AMF_OTU_203,AMF_OTU_31,0.179969102,0.179969102,A,A,-0.179969102
735,AMF_OTU_203,AMF_OTU_56,0.004285918,0.004285918,A,A,-0.004285918
736,AMF_OTU_203,AMF_OTU_57,0.153382434,0.153382434,A,A,-0.153382434
737,AMF_OTU_204,AMF_OTU_27,0.098948608,0.098948608,A,A,-0.098948608
738,AMF_OTU_204,AMF_OTU_70,0.046917659,0.046917659,A,A,-0.046917659
739,AMF_OTU_204,AMF_OTU_75,0.450525525,0.450525525,A,A,-0.450525525
740,AMF_OTU_21,AMF_OTU_29,0.024774103,0.024774103,A,A,-0.024774103
741,AMF_OTU_21,AMF_OTU_69,0.121768561,0.121768561,A,A,-0.121768561
742,AMF_OTU_21,AMF_OTU_89,0.012387938,0.012387938,A,A,-0.012387938
743,AMF_OTU_22,AMF_OTU_66,0.453558016,0.453558016,A,A,-0.453558016
744,AMF_OTU_23,AMF_OTU_8,0.25439339,0.25439339,A,A,-0.25439339
745,AMF_OTU_24,AMF_OTU_55,0.278516969,0.278516969,A,A,-0.278516969
746,AMF_OTU_26,AMF_OTU_50,0.062347627,0.062347627,A,A,-0.062347627
747,AMF_OTU_26,AMF_OTU_76,0.111240999,0.111240999,A,A,-0.111240999
748,AMF_OTU_26,AMF_OTU_95,0.113984663,0.113984663,A,A,-0.113984663
749,AMF_OTU_27,AMF_OTU_73,0.10575802,0.10575802,A,A,-0.10575802
750,AMF_OTU_27,AMF_OTU_75,0.091792798,0.091792798,A,A,-0.091792798
751,AMF_OTU_28,AMF_OTU_55,0.178719316,0.178719316,A,A,-0.178719316
752,AMF_OTU_28,AMF_OTU_74,0.028676035,0.028676035,A,A,-0.028676035
753,AMF_OTU_29,AMF_OTU_35,0.137507517,0.137507517,A,A,-0.137507517
754,AMF_OTU_30,AMF_OTU_42,0.051058316,0.051058316,A,A,-0.051058316
755,AMF_OTU_30,AMF_OTU_57,0.067550384,0.067550384,A,A,-0.067550384
756,AMF_OTU_30,AMF_OTU_62,0.138825429,0.138825429,A,A,-0.138825429
757,AMF_OTU_31,AMF_OTU_53,0.229230235,0.229230235,A,A,-0.229230235
758,AMF_OTU_31,AMF_OTU_56,0.282112802,0.282112802,A,A,-0.282112802
759,AMF_OTU_3,AMF_OTU_83,0.035319288,0.035319288,A,A,-0.035319288
760,AMF_OTU_32,AMF_OTU_6,0.362490774,0.362490774,A,A,-0.362490774
761,AMF_OTU_33,AMF_OTU_36,0.663569918,0.663569918,A,A,-0.663569918
762,AMF_OTU_35,AMF_OTU_5,0.151453463,0.151453463,A,A,-0.151453463
763,AMF_OTU_38,AMF_OTU_80,0.001089866,0.001089866,A,A,-0.001089866
764,AMF_OTU_38,AMF_OTU_95,0.12986914,0.12986914,A,A,-0.12986914
765,AMF_OTU_39,AMF_OTU_8,0.020091932,0.020091932,A,A,-0.020091932
766,AMF_OTU_40,AMF_OTU_58,0.174171894,0.174171894,A,A,-0.174171894
767,AMF_OTU_40,AMF_OTU_65,0.239281545,0.239281545,A,A,-0.239281545
768,AMF_OTU_40,AMF_OTU_75,0.108864197,0.108864197,A,A,-0.108864197
769,AMF_OTU_41,AMF_OTU_77,0.002632702,0.002632702,A,A,-0.002632702
770,AMF_OTU_42,AMF_OTU_57,0.081944322,0.081944322,A,A,-0.081944322
771,AMF_OTU_43,AMF_OTU_52,0.108707463,0.108707463,A,A,-0.108707463
772,AMF_OTU_43,AMF_OTU_88,0.024685338,0.024685338,A,A,-0.024685338
773,AMF_OTU_44,AMF_OTU_69,0.058695101,0.058695101,A,A,-0.058695101
774,AMF_OTU_44,AMF_OTU_75,0.305028319,0.305028319,A,A,-0.305028319
775,AMF_OTU_46,AMF_OTU_50,0.254077296,0.254077296,A,A,-0.254077296
776,AMF_OTU_46,AMF_OTU_76,0.031206954,0.031206954,A,A,-0.031206954
777,AMF_OTU_46,AMF_OTU_85,0.007578473,0.007578473,A,A,-0.007578473
778,AMF_OTU_47,AMF_OTU_51,0.020271547,0.020271547,A,A,-0.020271547
779,AMF_OTU_51,AMF_OTU_73,0.128059868,0.128059868,A,A,-0.128059868
780,AMF_OTU_51,AMF_OTU_81,0.06192553,0.06192553,A,A,-0.06192553
781,AMF_OTU_53,AMF_OTU_57,0.034223986,0.034223986,A,A,-0.034223986
782,AMF_OTU_53,AMF_OTU_59,0.136955135,0.136955135,A,A,-0.136955135
783,AMF_OTU_53,AMF_OTU_78,0.166425256,0.166425256,A,A,-0.166425256
784,AMF_OTU_54,AMF_OTU_61,0.166789133,0.166789133,A,A,-0.166789133
785,AMF_OTU_54,AMF_OTU_79,0.092684414,0.092684414,A,A,-0.092684414
786,AMF_OTU_55,AMF_OTU_68,0.509678133,0.509678133,A,A,-0.509678133
787,AMF_OTU_55,AMF_OTU_74,0.234975813,0.234975813,A,A,-0.234975813
788,AMF_OTU_56,AMF_OTU_57,0.017985983,0.017985983,A,A,-0.017985983
789,AMF_OTU_56,AMF_OTU_59,0.088026933,0.088026933,A,A,-0.088026933
790,AMF_OTU_56,AMF_OTU_94,0.463441989,0.463441989,A,A,-0.463441989
791,AMF_OTU_60,AMF_OTU_63,0.593139259,0.593139259,A,A,-0.593139259
792,AMF_OTU_61,AMF_OTU_79,0.117700923,0.117700923,A,A,-0.117700923
793,AMF_OTU_61,AMF_OTU_82,0.018132336,0.018132336,A,A,-0.018132336
794,AMF_OTU_61,AMF_OTU_93,0.172600219,0.172600219,A,A,-0.172600219
795,AMF_OTU_64,AMF_OTU_82,0.135575015,0.135575015,A,A,-0.135575015
796,AMF_OTU_67,AMF_OTU_72,0.512497682,0.512497682,A,A,-0.512497682
797,AMF_OTU_70,AMF_OTU_73,0.080693998,0.080693998,A,A,-0.080693998
798,AMF_OTU_70,AMF_OTU_77,0.064096857,0.064096857,A,A,-0.064096857
799,AMF_OTU_70,AMF_OTU_84,0.00472879,0.00472879,A,A,-0.00472879
800,AMF_OTU_73,AMF_OTU_75,0.458734004,0.458734004,A,A,-0.458734004
801,AMF_OTU_76,AMF_OTU_91,0.292293771,0.292293771,A,A,-0.292293771
802,AMF_OTU_78,AMF_OTU_85,0.572758094,0.572758094,A,A,-0.572758094
803,AMF_OTU_79,AMF_OTU_82,0.456699537,0.456699537,A,A,-0.456699537
804,AMF_OTU_79,AMF_OTU_86,0.454078922,0.454078922,A,A,-0.454078922
805,AMF_OTU_79,AMF_OTU_96,0.168304854,0.168304854,A,A,-0.168304854
806,AMF_OTU_79,AMF_OTU_99,0.163778748,0.163778748,A,A,-0.163778748
807,AMF_OTU_80,AMF_OTU_95,0.401960641,0.401960641,A,A,-0.401960641
808,AMF_OTU_82,AMF_OTU_96,0.161064915,0.161064915,A,A,-0.161064915
809,AMF_OTU_82,AMF_OTU_99,0.149311882,0.149311882,A,A,-0.149311882
810,AMF_OTU_83,AMF_OTU_98,0.121113665,0.121113665,A,A,-0.121113665
811,AMF_OTU_89,AMF_OTU_92,0.300261471,0.300261471,A,A,-0.300261471
812,AMF_OTU_90,AMF_OTU_98,0.081121568,0.081121568,A,A,-0.081121568
813,AMF_OTU_97,AMF_OTU_98,0.244444083,0.244444083,A,A,-0.244444083
