"","CH2.1","CH2.2","CH2.3","CH3.1","CH3.2","CH3.3","CH4.1","CH4.2","CH4.3","CH5.1","CH5.2","CH5.3","CH6.1","CH6.2","CH6.3","CH7.1","CH7.2","CH7.3"
"rpoB_OTU_85",0.00606701940035273,0.0141262053798004,0.0093604912385802,0.0253961516694963,0.00842597181901862,0.00170244963586494,0.00392310710082385,0.0067754850631352,0.00227053804871336,0.00448490528147801,0.00598680182325328,0.00864440078585462,0.00612271203918536,0.00506052109690214,0.00734866123399302,0.00486463620981387,0.00536249042412424,0.00728621580446446
"rpoB_OTU_89",0.003668430335097,0.00532904753848757,0.00479257151415306,0.0108941709111488,0.00148693620335623,0.00340489927172988,0.00421734013338564,0.0100092392978134,0.0110086693270951,0.00441796639667983,0.00503435607864481,0.00565815324165029,0.00605826243877288,0.00218833344730903,0.00298311990686845,0.00867174280879865,0.00417856396685006,0.000794859905941578
"rpoB_OTU_93",0.00677248677248677,0.00761292505498224,0.00247116968698517,0.00261743067345784,0.000424838915244636,0,0.0051981169085916,0.00400369571912535,0.0035778175313059,0.00863511613896512,0.0062589291788557,0.0249901768172888,0.00528486723382315,0.00895849004992136,0.0250291036088475,0.00965877044557248,0.00605891775193259,0.00662383254951315
"rpoB_OTU_94",0.0149559082892416,0.00270681779732702,0.00696420548150367,0.00686191284663271,0.00899242370601147,0.0223210063368959,0.00500196155355041,0.0177856482907299,0.00350901334801156,0.00107102215677087,0.00938839376828356,0.00691552062868369,0.0103763856664089,0.00506052109690214,0.00662107101280559,0.0126903553299492,0.0046660630963159,0.00536530436510565
"rpoB_OTU_96",0.0055026455026455,0.00727457283031636,0.00411861614497529,0.00601301641199774,0.00899242370601147,0.0028374160597749,0.00421734013338564,0.00870033877425316,0.00199532131553598,0.00568980520784524,0.00986461664058779,0.00777996070726916,0.00696055684454756,0.00259864596867948,0.00931315483119907,0.00486463620981387,0.0169231840657427,0.0129164734715506
"rpoB_OTU_98",0.00959435626102293,0.0225004229402808,0.0114572412760222,0.00855970571590266,0.00778871344615167,0.00236451338314575,0.00647312671635936,0.00823837388358485,0.00467868446401541,0.00361469977910168,0.00537451527314783,0.00400785854616896,0.00425367362722351,0.00895849004992136,0.0085128055878929,0.00415961646926114,0.00543213315690508,0.00649135589852289
"rpoB_OTU_102",0.00486772486772487,0.00930468617831162,0.010034446607758,0.00672043010752688,0.0101961339658713,0,0.00608081600627697,0.00816137973514013,0.00233934223200771,0.00261061650712899,0.00544254711204844,0.0128880157170923,0.00650940964166022,0.013266771524311,0.0142607683352736,0.00909475465313029,0.00703391601086427,0.00675630920050341
"rpoB_OTU_107",0.00529100529100529,0.0107426831331416,0.0102590983974839,0.0072863610639502,0.0140904906889471,0.00122954695923579,0.00500196155355041,0.00562057283646443,0.0018577129489473,0.00669388847981793,0.00666712021225934,0.00628683693516699,0.00908739365815932,0.0056076044587294,0.00603899883585565,0.00669768753525099,0.00564106135524758,0.00563025766708618
"rpoB_OTU_108",0.00564373897707231,0.0115039756386398,0.0185712146173431,0.00940860215053763,0.0147277490618141,0.00208077177716826,0.00657120439387995,0.0120880813058208,0.0060547681299023,0.00107102215677087,0.00380978297843391,0.00880157170923379,0.00373807682392369,0.00581276071941462,0.00422002328288708,0.00282007896221094,0.00417856396685006,0.00596144929456183
"rpoB_OTU_110",0.000493827160493827,0.0115885636948063,0.00194698217762468,0,0.00106209728811159,0.00037832214130332,0.0564927422518635,0.00223283030489683,0.00626118067978533,0.0230939152553718,0.00074835022790666,0,0,0.000341927101142037,0,0.00260857304004512,0.00208928198342503,0
"rpoB_OTU_112",0.00296296296296296,0.0196244290306209,0.00344466077579751,0.00855970571590266,0.00835516533314452,0.00548567104889814,0.00617889368379757,0.00962426855558978,0.012591165542865,0.00287837204632171,0.00761956595686781,0.0110805500982318,0.00283578241814901,0.00642822950147029,0.00756693830034924,0.000634517766497462,0.00835712793370012,0.00397429952970789
"rpoB_OTU_116",0.000705467372134039,0.00575198781931991,0.00636513404223454,0.00565930956423316,0.00106209728811159,0,0.00411926245586504,0,0.00474748864730976,0.0365486310998059,0.000816382066807266,0.00447937131630648,0.00122454240783707,0,0.00414726426076834,0.000705019740552735,0.0020196392506442,0.00211962641584421
"rpoB_OTU_120",0.0114991181657848,0.0148874978852986,0.00958514302830613,0.0130871533672892,0.0104793599093677,0,0.00333464103570027,0.00646750846935633,0.00433466354754369,0.000669388847981793,0.00224505068371998,0.00754420432220039,0.00135344160866203,0.00574437529918621,0.00574796274738068,0,0.000905355526150846,0
"rpoB_OTU_124",0.00380952380952381,0.0110810353578075,0.00434326793470121,0.00431522354272779,0.00403596969482405,0,0.0202040015692428,0.00354173082845704,0.00371542589789459,0.00120489992636723,0.00204095516701816,0.00534381139489195,0.00225573601443671,0.00294057306982151,0.00429278230500582,0.00444162436548223,0.00529284769134341,0.00563025766708618
"rpoB_OTU_125",0.00522045855379189,0.00609034004398579,0.00966002695821477,0.00431522354272779,0.00906323019188558,0.00671521800813393,0.00578658297371518,0.00708346165691407,0.0035778175313059,0.00950532164134145,0.00319749642832846,0.0037721021611002,0.00844289765403454,0.00458182315530329,0.0054569266589057,0.00578116187253243,0.00341249390626088,0.00344439292574684
"rpoB_OTU_130",0.00331569664902998,0,0,0,0.00283225943496424,0,0,0.00492762550046196,0.00516031374707582,0,0,0.0132809430255403,0,0,0.0187718277066356,0,0.0107249808482485,0.043319864873816
"rpoB_OTU_131",0.00395061728395062,0.00262222974116055,0.00389396435524936,0.00226372382569327,0.00219500106209729,0.00633689586683061,0.0051981169085916,0.00816137973514013,0.0229117930370166,0.00247673873753263,0.00693924756786176,0.00353634577603143,0.00870069605568445,0.00123093756411133,0.00363795110593714,0.00218556119571348,0,0.00377558455322249
"rpoB_OTU_134",0.000634920634920635,0,0,0.000848896434634975,0,0,0.00559042761867399,0.00384970742223591,0.00137608366588689,0.00267755539192717,0.00673515205115994,0.018860510805501,0.00779840164990977,0.0186008343021268,0.0125873108265425,0.0103637901861252,0.00571070408802841,0.0141750016559581
"rpoB_OTU_137",0.00373897707231041,0.00803586533581458,0.00546652688333084,0.00799377475947934,0.00948806910713021,0,0.00392310710082385,0.0076224206960271,0.00227053804871336,0.00153959435035812,0.00551057895094904,0.00636542239685658,0.00625161124001031,0.00861656294877932,0.00829452852153667,0.00669768753525099,0.00355177937182255,0.00377558455322249
"rpoB_OTU_138",0.003668430335097,0.00211470140416173,0.00134791073835555,0.00183927560837578,0.00184096863272676,0,0.0052961945861122,0.00839236218047428,0.00130727948259254,0.00502041635986344,0.0118375399687054,0.00762278978388998,0.0106986336684713,0.00916364631060658,0.0090221187427241,0.00754371122391427,0.00396963576850756,0.00503411273762999
"rpoB_OTU_139",0.003668430335097,0.00473693114532228,0.00718885727122959,0.00686191284663271,0.00382355023720173,0.00718812068476308,0.00411926245586504,0.0135509701262704,0.0150681161414614,0.00341388312470714,0.00346962378393088,0.00895874263261297,0.00489816963134829,0.00116255214388292,0.00291036088474971,0.00190355329949239,0.00355177937182255,0.00304696297277605
"rpoB_OTU_149",0.00571428571428571,0.00668245643715107,0.0118316609255654,0.00884267119411432,0.00608935778517312,0.0082285065733472,0.00304040800313849,0.00831536803202957,0.0109398651438007,0.00281143316152353,0.00394584665623512,0.00400785854616896,0.00270688321732405,0,0.00240104772991851,0.00211505922165821,0.0044571348979734,0.00304696297277605
"rpoB_OTU_157",0.00437389770723104,0.0052444594823211,0.00381908042534072,0.00686191284663271,0.0111874247681088,0.00255367445379741,0.00647312671635936,0.00631352017246689,0.00412825099766066,0.00240979985273445,0.00898020273487992,0.00620825147347741,0.00348027842227378,0.00273541680913629,0,0.00423011844331641,0.00369106483738422,0.00198714976485394
"rpoB_OTU_158",0.00423280423280423,0.0104889189646422,0.011906544855474,0.00672043010752688,0.00474403455356511,0.00586399319020146,0.00411926245586504,0.00631352017246689,0.00777487271226091,0.00883593279335966,0.00306143275052725,0.00510805500982318,0,0.00307734391027833,0.00232828870779977,0,0.00786962880423428,0
"rpoB_OTU_160",0.0053615520282187,0.00896633395364575,0.00853676800958514,0.00714487832484437,0.00785951993202577,0,0.00755198116908592,0.00731444410224823,0,0.00374857754869804,0.00700727940676237,0.00903732809430255,0.00580046403712297,0.00718046912398277,0,0,0,0.00324567794926144
"rpoB_OTU_163",0.00225749559082892,0.00507528336998816,0.00479257151415306,0.00516411997736276,0.00446080861006868,0,0.00362887406826206,0.00384970742223591,0.0018577129489473,0.00133877769596359,0.00292536907272604,0.00675834970530452,0.00728280484660995,0.00738562538466799,0.00989522700814901,0.00578116187253243,0.00473570582909673,0.00510035106312512
"rpoB_OTU_164",0.00430335097001764,0.00888174589747928,0.0066646697618691,0.00403225806451613,0.00743468101678114,0,0.00304040800313849,0.00300277178934401,0.00172010458235861,0.00348082200950532,0.00469419688414178,0.00707269155206287,0.00431812322763599,0.00423989605416125,0.00567520372526193,0.00690919345741681,0.00362142210460338,0.00516658938862026
"rpoB_OTU_165",0.00148148148148148,0.00541363559465404,0.0048674554440617,0.00721561969439728,0.00389435672307583,0,0.0103962338171832,0.0131659993840468,0,0,0.00435403768963875,0.0113163064833006,0.000644496004124774,0.00697531286329754,0.0116414435389988,0,0,0.00616016427104723
"rpoB_OTU_166",0.00402116402116402,0.004144814752157,0.0122060805751086,0.00537634408602151,0.0034695178078312,0.00264825498912324,0.00225578658297372,0.00223283030489683,0.0302738406495115,0.00100408327197269,0,0.00369351669941061,0.00270688321732405,0,0.00080034924330617,0.00190355329949239,0.00236785291454837,0.00145724316089289
"rpoB_OTU_168",0.00388007054673721,0.00592116393165285,0.00374419649543208,0.00424448217317487,0.00332790483608299,0,0.00627697136131816,0.00654450261780105,0.00309618824824549,0.00220898319833992,0.00306143275052725,0.00660117878192534,0.00393142562516112,0.00601791698009984,0.00341967403958091,0.00726170332769318,0.00292499477679504,0.00278200967079552
"rpoB_OTU_169",0.00352733686067019,0.00828962950431399,0.00554141081323948,0.00523486134691568,0.00630177724279544,0.00274283552444907,0.0027461749705767,0.0025408068986757,0,0.00361469977910168,0.00449010136743996,0.00683693516699411,0.0025779840164991,0.00328250017096355,0.00487485448195576,0.00310208685843204,0.00250713838011004,0.0071537391534742
"rpoB_OTU_172",0,0,0,0,0,0,0.00294233032561789,0.00377271327379119,0.00130727948259254,0.00629225517102885,0.0049663242397442,0.00306483300589391,0.00412477442639856,0.00259864596867948,0,0.00401861252115059,0,0.0318606345631582
"rpoB_OTU_173",0.00663139329805996,0.00363728641515818,0.00217163396735061,0.00374929258630447,0.00177016214685265,0,0,0,0.000825650199532132,0,0.00306143275052725,0,0,0.0183272926212132,0.00232828870779977,0.0146644106034969,0.0020196392506442,0.0175531562562098
"rpoB_OTU_174",0.00783068783068783,0.00922009812214515,0.0111577055563876,0.00403225806451613,0.00878000424838915,0.00889057032062801,0.00166732051785014,0.00315676008623345,0.00130727948259254,0.000669388847981793,0.0012926049391115,0.00385068762278978,0,0.00150447924502496,0.00400174621653085,0.00274957698815567,0.00118392645727418,0.00291448632178579
"rpoB_OTU_175",0.00613756613756614,0.00346811030282524,0.00494233937397035,0.00445670628183362,0.00793032641789988,0.00113496642390996,0.00225578658297372,0.00377271327379119,0.00206412549883033,0.00147265546555994,0.00503435607864481,0.00809430255402751,0.00367362722351121,0.00895849004992136,0.00531140861466822,0.00465313028764805,0.00208928198342503,0.00245081804331987
"rpoB_OTU_176",0.00345679012345679,0.0105735070208087,0.000823723228995058,0.00155631013016412,0.00162854917510444,0,0.00333464103570027,0.00123190637511549,0,0.0102416493741214,0.0129940812300156,0.00856581532416503,0.00315803042021139,0.00150447924502496,0.00116414435389988,0.0047941342357586,0.00104464099171251,0.000397429952970789
"rpoB_OTU_178",0.00663139329805996,0.00575198781931991,0.00434326793470121,0.00650820599886814,0.00757629398852935,0.0047290267662915,0.00353079639074147,0.00431167231290422,0.00392183844777763,0.00147265546555994,0.00278930539492482,0.00825147347740668,0.00186903841196185,0.00533406277781577,0.00400174621653085,0.00274957698815567,0.00334285117348005,0
"rpoB_OTU_183",0.00232804232804233,0.0043985789206564,0,0,0.00304467889258656,0.0956209212144141,0,0,0,0,0,0,0,0.00150447924502496,0,0,0,0.00132476650990263
"rpoB_OTU_186",0.000776014109347443,0.00236846557266114,0.000748839299086416,0.00176853423882286,0,0,0.00549234994115339,0,0.00412825099766066,0.0303233148135752,0,0.00196463654223969,0.000644496004124774,0,0.00123690337601863,0,0.00181071105230169,0.0035768695767371
"rpoB_OTU_187",0.00253968253968254,0.0052444594823211,0.00284558933652838,0.00247594793435201,0.00495645401118743,0,0.0027461749705767,0.00369571912534647,0,0.00528817189905616,0.00578270630655147,0.00660117878192534,0.00663830884248518,0.00362442727210559,0.0054569266589057,0.00437112239142696,0.00320356570791838,0.00410677618069815
"rpoB_OTU_188",0.00218694885361552,0.00363728641515818,0.00239628575707653,0.00325410299943407,0.00481484103943921,0,0.00549234994115339,0.00377271327379119,0.00172010458235861,0.0105094049133141,0.00265324171712361,0.00330058939096267,0.00393142562516112,0.00253026054845107,0.00211001164144354,0.00415961646926114,0.0026464238456717,0.00132476650990263
"rpoB_OTU_190",0.00395061728395062,0.00871256978514634,0.00636513404223454,0.00382003395585739,0.00502726049706153,0,0.00284425264809729,0,0.00522911793037017,0.00207510542874356,0,0.00534381139489195,0,0,0.0101135040745052,0.00676818950930626,0.00564106135524758,0.00278200967079552
"rpoB_OTU_191",0.00402116402116402,0.0032989341904923,0.00816234836004194,0.00799377475947934,0.0139488777171989,0.00387780194835903,0.00323656335817968,0.00261780104712042,0.00103206274941516,0.000535511078385434,0.000884413905707871,0.00495088408644401,0.00386697602474865,0.00259864596867948,0.00167345750873108,0.00408911449520587,0.00194999651786336,0.0012585281844075
"rpoB_OTU_198",0.00395061728395062,0.00651328032481814,0.0084618840796765,0.0077815506508206,0.00630177724279544,0,0.0025500196155355,0.00331074838312288,0.00227053804871336,0.00100408327197269,0.00231308252262059,0.00337917485265226,0.00283578241814901,0.00635984408124188,0.00407450523864959,0.00246756909193457,0.00229821018176753,0.00198714976485394
"rpoB_OTU_200",0.00395061728395062,0.00795127727964811,0.00411861614497529,0.00573005093378608,0.00538129292643206,0,0.00176539819537073,0.00207884200800739,0.00116967111600385,0.00127183881116541,0.00435403768963875,0.00628683693516699,0.00167568961072441,0.00253026054845107,0.00363795110593714,0.00317258883248731,0.00215892471620586,0.00556401934159104
"rpoB_OTU_202",0.000493827160493827,0.00888174589747928,0.00142279466826419,0.000282965478211658,0.00191177511860086,0,0.0178501373087485,0.00130890052356021,0.0029585798816568,0.0146596157708013,0.00074835022790666,0.00227897838899804,0.00128899200824955,0,0.00138242142025611,0.00176254935138184,0.00452677763075423,0.00119228985891237
"rpoB_OTU_203",0.00395061728395062,0,0.000823723228995058,0.00240520656479909,0.00240742051971961,0,0.00313848568065908,0.0016938712657838,0.00137608366588689,0.00876899390856148,0.00598680182325328,0.00165029469548134,0.00676720804331013,0.00218833344730903,0.00436554132712456,0.00119853355893965,0.00919284072707013,0.00185467311386368
"rpoB_OTU_213",0,0,0,0.00198075834748161,0,0,0.00166732051785014,0,0,0.00401633308789076,0.0236070480985101,0,0.00412477442639856,0,0,0.00380710659898477,0.00696427327808343,0.00390806120421276
"rpoB_OTU_216",0.00373897707231041,0.00135340889866351,0.00262093754680246,0.00360780984719864,0.00382355023720173,0,0.00392310710082385,0.00608253772713274,0,0,0.00517041975644602,0.00447937131630648,0.00232018561484919,0.00697531286329754,0.00858556461001164,0.00437112239142696,0.00257678111289087,0.00390806120421276
"rpoB_OTU_219",0.0091710758377425,0.00465234308915581,0.00187209824771604,0.0149971703452179,0.00431919563832047,0.00066206374728081,0.011671243624951,0.00107791807822605,0.00137608366588689,0,0,0,0.000837844805362207,0.0019147917663954,0.00109138533178114,0.000775521714608009,0.00118392645727418,0.000728621580446446
"rpoB_OTU_223",0.0103703703703704,0.00947386229064456,0.0111577055563876,0.00785229202037351,0.00856758479076683,0,0,0,0.00488509701389844,0,0.00435403768963875,0,0,0.0037611981125624,0,0,0,0
"rpoB_OTU_224",0.00317460317460317,0.00566739976315344,0.00629025011232589,0.00403225806451613,0.00276145294909014,0,0.00235386426049431,0.00238681860178626,0.00233934223200771,0.00334694423990896,0.00108850942240969,0.00660117878192534,0.00206238721319928,0.00300895849004992,0.00349243306169965,0.00303158488437676,0.00362142210460338,0.00291448632178579
"rpoB_OTU_225",0.00324514991181658,0.00253764168499408,0.00232140182716789,0,0.0012037102598598,0,0.000980776775205963,0,0,0.00167347211995448,0.00421797401183754,0,0.00264243361691158,0.0181905217807563,0.00502037252619325,0.0085307388606881,0.00320356570791838,0.0096707955222892
"rpoB_OTU_232",0.00458553791887125,0.00896633395364575,0.00599071439269133,0.00622524052065648,0.00361113077957941,0,0.00451157316594743,0.00277178934400986,0.0012384752992982,0,0.00428600585073815,0.00573673870333988,0.00225573601443671,0.00458182315530329,0.00341967403958091,0.00183305132543711,0.0024374956473292,0.00245081804331987
"rpoB_OTU_235",0,0.000761292505498224,0,0.000707413695529145,0.000637258372866955,0,0.00196155355041193,0,0.00137608366588689,0.0224245264073901,0,0.00157170923379175,0.000902294405774684,0,0.00174621653084983,0,0.00236785291454837,0.00536530436510565
"rpoB_OTU_237",0.00134038800705467,0.00380646252749112,0.0541410813239479,0.000707413695529145,0.00141612971748212,0,0.000490388387602982,0.00123190637511549,0.00178890876565295,0,0,0.00110019646365422,0,0,0.000727590221187427,0.000493513818386915,0.000417856396685006,0.000662383254951315
"rpoB_OTU_241",0.0017636684303351,0.00312975807815936,0.00681443762168639,0.00205149971703452,0.00361113077957941,0,0.00284425264809729,0.00646750846935633,0.00096325856612082,0.00087020550237633,0.00285733723382543,0.00165029469548134,0.0019979376127868,0.00307734391027833,0.00196449359720605,0.00246756909193457,0.00807855700257678,0.00165595813737829
"rpoB_OTU_245",0,0.0021992894603282,0.00104837501872098,0,0,0.0633689586683061,0,0,0,0,0,0,0,0,0,0,0.0165749704018386,0
"rpoB_OTU_246",0.00218694885361552,0,0.0114572412760222,0.0048811544991511,0.00177016214685265,0.00122954695923579,0.000980776775205963,0.000307976593778873,0.00502270538048713,0.000803266617578151,0,0.000785854616895874,0.00148234080948698,0,0,0.00267907501410039,0.00306428024235671,0.0094720805458038
"rpoB_OTU_251",0,0.00786668922348164,0,0.000919637804187889,0,0,0.0284425264809729,0.0174006775485063,0.000688041832943443,0.000602449963183613,0,0,0.000451147202887342,0,0.0020372526193248,0,0.00257678111289087,0.000264953301980526
"rpoB_OTU_255",0.00197530864197531,0.00845880561664693,0.00531675902351355,0.00297113752122241,0.00219500106209729,0.00264825498912324,0.00245194193801491,0.00177086541422852,0.00412825099766066,0.00716246067340518,0.00074835022790666,0.00385068762278978,0,0.00102578130342611,0.00458381839348079,0.00183305132543711,0.00139285465561669,0.00311320129827118
"rpoB_OTU_256",0.00141093474426808,0.00143799695482998,0.00194698217762468,0.00275891341256367,0.004673228067691,0,0.00490388387602982,0.00461964890668309,0.000412825099766066,0.0016065332351563,0.00258520987822301,0.0012573673870334,0.00393142562516112,0.000820625042740888,0.00422002328288708,0.00951776649746193,0.00327320844069921,0.00337815460025171
