"","i","j","x"
"885",153,249,0.136335475795605
"886",213,249,0.00291650628530427
"887",238,249,0.177618257334983
"888",116,250,-0.0113204694408194
"889",155,250,-0.0961926216684983
"890",161,250,0.216667198844899
"891",167,250,0.0168888283257694
"892",217,250,0.00185175481272173
"893",235,250,-0.047749809790052
"894",237,250,0.10703144098906
"895",63,251,0.00863201317340601
"896",130,251,0.0455812174233508
"897",158,251,0.173926318909065
"898",23,252,0.109381544827539
"899",36,252,-0.06701268073922
"900",131,252,-0.090456629497169
"901",221,252,0.407409331796511
"902",28,253,0.275267725764932
"903",85,253,0.769776598250693
"904",8,254,0.0191030367859917
"905",18,254,0.3370236940513
"906",21,254,0.00261011384820503
"907",56,254,0.195727278733283
"908",72,254,0.00534113790986041
"909",111,254,0.0166989403679678
"910",141,254,0.0749857012839365
"911",154,254,0.0769143385698386
"912",246,254,0.105099064395241
"913",6,255,0.326343697728092
"914",14,255,0.00822889308727875
"915",78,255,-0.0666224854008064
"916",243,255,-0.0496409675624787
"917",29,256,-0.146256234948397
"918",54,256,0.0568412130641355
"919",99,256,-0.0340304075050915
"920",121,256,0.0952232941899447
"921",135,256,0.078005204490348
"922",151,256,0.203104470278707
"923",201,256,-0.0537415346600752
"924",203,256,0.0279250527770311
"925",215,256,0.0899886932984383
"926",224,256,0.188709503401746
"927",243,256,0.183695291058007
"928",22,257,0.375010370010229
"929",27,257,0.130294483020229
"930",105,257,-0.168303535595836
"931",149,257,0.039899646256113
"932",76,258,0.110988281259921
"933",89,258,0.0322764845664801
"934",98,258,0.114176702967404
"935",121,258,0.00562131314773409
"936",132,258,0.00564860866529854
"937",149,258,-0.00384816496404117
"938",182,258,-0.0148385618687637
"939",185,258,0.169824356266736
"940",205,258,0.00408283313738916
"941",206,258,0.0288973000269159
"942",218,258,0.0144074897184501
"943",47,259,0.0408912061360422
"944",57,259,0.0365836760278769
"945",66,259,0.576266804735595
"946",242,259,0.196721807323621
"947",14,260,-0.0836559729856581
"948",34,260,-0.0212781797017208
"949",39,260,-0.16289890491723
"950",60,260,0.0803943843933187
"951",165,260,0.0900498688793512
"952",193,260,0.183243452728649
"953",196,260,0.237393848963775
"954",240,260,0.110962861436967
"955",100,261,0.295239643880986
"956",228,261,0.038731443193102
"957",32,262,0.00832091143121028
"958",53,262,0.31432346584753
"959",71,262,0.114909640592536
"960",86,262,0.0549403775959887
"961",105,262,0.131941266348262
"962",125,262,0.0508035863905894
"963",130,262,0.0495664892786089
"964",131,262,0.0913300292997589
"965",138,262,0.00873126836038107
"966",142,262,-0.0853128597188344
"967",158,262,0.0625700652334867
"968",216,262,0.136398465472854
"969",28,263,0.0105983417632333
"970",85,263,0.0904706119908793
"971",231,263,-0.0159277330635636
"972",17,264,0.00481469375266164
"973",49,264,0.0052447698584944
"974",59,264,0.0286206846018675
"975",113,264,0.0698418571509681
"976",115,264,0.0845610274794285
"977",137,264,0.161349582705044
"978",148,264,0.242896084635583
"979",165,264,0.0494798331375886
"980",186,264,0.0585581583012955
"981",205,264,0.0845161346623974
"982",68,265,0.0501255342043656
"983",134,265,0.0230699216319779
"984",170,265,0.200400952549144
"985",171,265,0.182533690333074
"986",206,265,0.0373676333977921
"987",210,265,0.00740041132994254
"988",47,266,-0.00414548550906355
"989",75,266,0.393095783168055
"990",93,266,0.12208332664183
"991",199,266,-0.058014125090899
"992",219,266,-0.0319074800744588
"993",233,266,0.0761694190138928
"994",140,267,-0.0784918710276896
"995",149,267,-0.0292479766682444
"996",156,267,-0.0051886889385715
"997",162,267,0.103567615985682
"998",191,267,0.0324144415298757
"999",204,267,0.234227296194373
"1000",212,267,0.0328524811756383
"1001",240,267,0.0773506329154112
"1002",248,267,-0.155798098130112
"1003",258,267,0.0307703984821395
"1004",1,268,0.114518159202002
"1005",104,268,0.321945321229611
"1006",184,268,0.012766171617727
"1007",214,268,0.198241316859802
"1008",247,268,0.00649161114526309
"1009",38,269,0.109407800984308
"1010",75,269,-0.0231820088790127
"1011",150,269,0.242540484097923
"1012",180,269,0.159749165146575
"1013",198,269,0.0148667169545858
"1014",199,269,0.0441545032876476
"1015",266,269,-0.165709557328138
"1016",38,270,0.19301466468864
"1017",60,270,0.0048333548691166
"1018",102,270,-0.0488869464267281
"1019",157,270,-0.022359650541962
"1020",221,270,0.446365212234973
"1021",252,270,0.126259772844974
"1022",20,271,-0.0728031954134402
"1023",68,271,0.150728591981128
"1024",162,271,0.0257575914822125
"1025",210,271,0.101345985996195
"1026",244,271,-0.0946906394278732
"1027",27,272,0.170999617494911
"1028",104,272,0.0253714402516164
"1029",170,272,-0.00836055772444677
"1030",191,272,0.1655596103034
"1031",192,272,0.0524862221652373
"1032",237,272,0.0203675592517815
"1033",15,273,0.0192231429442864
"1034",42,273,-0.0412345737288211
"1035",63,273,0.142854056374453
"1036",92,273,0.000647895825639927
"1037",132,273,0.057254833309774
"1038",145,273,-0.0237560791286645
"1039",146,273,0.0841143780202361
"1040",251,273,0.00203517426175095
"1041",21,274,0.114498275369963
"1042",129,274,0.147194727553112
"1043",167,274,0.0423577709457657
"1044",201,274,0.161734753052245
"1045",244,274,0.20089511972829
"1046",70,275,-0.0408133223678174
"1047",122,275,0.382671857408289
"1048",149,275,0.191924246316849
"1049",153,275,0.0412312264880696
"1050",160,275,0.00292939768225856
"1051",165,275,0.0821200040905391
"1052",237,275,0.0813217125375545
"1053",241,275,0.219968603038061
"1054",59,276,0.00656438648424396
"1055",69,276,0.0751716531518866
"1056",132,276,0.0190162597083467
"1057",164,276,0.0482435767946217
"1058",173,276,0.0831396525521092
"1059",176,276,0.196170068367512
"1060",184,276,0.168185849417193
"1061",185,276,0.122611712084151
"1062",217,276,0.0345449333671555
"1063",237,276,0.46032250202429
"1064",260,276,0.0882818792647758
"1065",101,277,-0.0322341662627845
"1066",115,277,-0.0928328488256448
"1067",138,277,-0.0563653378958362
"1068",160,277,-0.045536432649091
"1069",176,277,-0.00686793143744305
"1070",246,277,-0.177712266698922
"1071",275,277,-0.00062881506794138
"1072",10,278,0.313847248023153
"1073",48,278,0.318366094469625
"1074",76,278,0.114622734010596
"1075",81,278,0.187449912709866
"1076",41,279,0.0341502248058753
"1077",106,279,0.262090846035211
"1078",170,279,0.134808426064428
"1079",181,279,0.0326780286957094
"1080",199,279,0.0967637925679395
"1081",205,279,0.137111825400364
"1082",225,279,0.0852724735134809
"1083",18,280,0.119146823609563
"1084",25,280,0.161813676996494
"1085",62,280,0.00755748827207603
"1086",159,280,-0.315644743187685
"1087",160,280,0.145642080622272
"1088",271,280,0.130270624035476
"1089",53,281,0.0412148676165003
"1090",75,281,0.0208282035984414
"1091",86,281,0.157455139883666
"1092",157,281,-0.118980252030987
"1093",188,281,0.0666045032208015
"1094",200,281,-0.040903097861042
"1095",201,281,-0.166358379763247
"1096",220,281,0.0573427216771353
"1097",247,281,0.259692629273712
"1098",13,282,0.00280413187713516
"1099",97,282,0.0519771961149353
"1100",104,282,0.123397887752773
"1101",139,282,0.171504759836966
"1102",158,282,0.0369504921321158
"1103",262,282,0.045231712911759
"1104",272,282,0.00555150852264494
"1105",30,283,0.194505906766828
"1106",35,283,0.0167252551677564
"1107",39,283,0.283171509970713
"1108",55,283,0.0927867498016518
"1109",112,283,0.151483018302191
"1110",180,283,0.0642826767698667
"1111",183,283,0.00247534714031239
"1112",209,283,0.000200759418780477
"1113",243,283,0.164255808136359
"1114",22,284,0.0162018018394171
"1115",28,284,-0.0361694262689483
"1116",119,284,-0.142388978467215
"1117",145,284,0.0323190271741863
"1118",159,284,0.00214699917812289
"1119",168,284,0.501244466611267
"1120",198,284,0.0329732131189853
"1121",257,284,0.0660928071742186
"1122",91,285,0.120464772459664
"1123",138,285,0.248359092125834
"1124",151,285,0.347341786156365
"1125",159,285,0.19274284195192
"1126",225,285,0.0877323491792745
"1127",230,285,0.166290387928811
"1128",252,285,-0.0056995364889616
"1129",258,285,0.0118264469522302
"1130",262,285,0.0644187246840969
"1131",273,285,0.0478030821054367
"1132",60,286,0.115398828251268
"1133",91,286,0.0452002381096818
"1134",97,286,0.0958809422434919
"1135",140,286,-0.0119714055449459
"1136",158,286,0.0283968697663624
"1137",165,286,0.0204284588100272
"1138",240,286,0.0209446923773926
"1139",262,286,0.0736675506996238
"1140",276,286,0.0436379013579769
"1141",5,287,-0.0220277659719052
"1142",15,287,0.130650085953078
"1143",31,287,0.211558823320921
"1144",51,287,-0.000767605190572535
"1145",91,287,0.126969750991312
"1146",258,287,0.0349271793764399
"1147",22,288,0.0163883078313807
"1148",40,288,0.161606297139962
"1149",97,288,0.0164842573030131
"1150",133,288,0.0828480460421969
"1151",136,288,0.153494552907655
"1152",139,288,0.323886174564203
"1153",167,288,0.0703879103955017
"1154",189,288,-0.0963022981975441
"1155",194,288,0.0757083550166769
"1156",195,288,0.0549811193584684
"1157",211,288,0.0131197869354673
"1158",222,288,0.21114147819425
"1159",9,289,-0.128033880512484
"1160",43,289,-0.0374485241708183
"1161",45,289,-0.0661891309227962
"1162",53,289,0.0194592835337543
"1163",72,289,0.269019747772991
"1164",109,289,0.0465010313461044
"1165",149,289,0.00938404929791642
"1166",230,289,-0.195756501668139
"1167",236,289,0.105529165074567
"1168",25,290,-0.0252437147684297
"1169",36,290,0.0585096574200992
"1170",47,290,-0.0771197789756274
"1171",74,290,-0.131409258692934
"1172",94,290,-0.0334533674289569
"1173",156,290,-0.0271170173751396
"1174",224,290,-0.114979367406117
"1175",230,290,0.0561300541357471
"1176",258,290,0.151816521252806
"1177",268,290,0.0359704144098467
"1178",273,290,0.127000118676926
"1179",276,290,0.227503027657866
"1180",18,291,0.291680003955922
"1181",43,291,-0.0213056875161997
"1182",86,291,0.0067965416622682
"1183",105,291,0.0101096636614356
"1184",140,291,0.0291405680289357
"1185",183,291,-0.0921196759044638
"1186",244,291,0.0921353523599181
"1187",259,291,0.100070769463428
"1188",42,292,-0.0399098719019228
"1189",72,292,0.00838103983815941
"1190",75,292,-0.0123322307757723
"1191",84,292,0.0422086246435441
"1192",112,292,0.00600203876400413
"1193",116,292,-0.0883938729105077
"1194",122,292,0.0551569423502552
"1195",158,292,0.202570640047691
"1196",232,292,0.0445512852650278
"1197",239,292,-0.0475478298383729
"1198",264,292,0.162030419038634
"1199",266,292,-0.0210287455805702
"1200",9,293,0.245648935106684
"1201",10,293,-0.03411638997657
"1202",41,293,0.00295090561459657
"1203",46,293,-0.0158491366175216
"1204",91,293,0.236805459331458
"1205",110,293,0.12421426230193
"1206",111,293,-0.247488783626226
"1207",116,293,0.112693505161599
"1208",157,293,-0.0827844857575774
"1209",274,293,-0.153655426510811
"1210",287,293,0.0104325663769049
"1211",74,294,0.117252368286823
"1212",77,294,-0.0964320039413799
"1213",82,295,-0.0402634265193358
"1214",144,295,0.10080340808007
"1215",184,295,0.317392965632132
"1216",242,295,0.149070685135855
"1217",287,295,0.194355100930716
"1218",20,296,0.617002638049729
"1219",89,296,0.155358634213511
"1220",107,296,0.138213405036288
"1221",159,296,0.227073482810152
"1222",191,296,0.0126816815738677
"1223",240,296,0.339034263390337
"1224",268,296,0.0559999503087092
"1225",29,297,0.0254860751432366
"1226",34,297,0.208714290991746
"1227",41,297,0.10582237048001
"1228",124,297,0.0765957343614673
"1229",147,297,0.143966046644489
"1230",223,297,0.135494314104005
"1231",227,297,-0.0312687614612006
"1232",272,297,-0.0808087977697552
"1233",84,298,-0.00920752215540774
"1234",87,298,-0.0647531142494889
"1235",123,298,-0.0539545490888988
"1236",146,298,-0.0298739159668197
"1237",186,298,0.257795175730963
"1238",193,298,0.0153792735164328
"1239",196,298,0.078305364446348
"1240",249,298,0.0129262248964631
"1241",277,298,-0.030720101716997
"1242",85,299,0.366281427854836
"1243",110,299,0.00397955786128232
"1244",152,299,0.117945741295454
"1245",263,299,0.531112210086308
"1246",82,300,-0.0132021722693742
"1247",119,300,0.144226604845353
"1248",136,300,0.334866472703974
"1249",177,300,-0.102143573265679
"1250",194,300,0.0250279540739273
"1251",205,300,0.0193646878743904
"1252",232,300,0.167699604742624
"1253",243,300,0.0432867975046139
"1254",270,300,0.0514262886429592
"1255",286,300,0.0944959159820083
"1256",288,300,0.0973939731887779
"1257",8,301,0.0694828469107909
"1258",29,301,0.051262600033898
"1259",102,301,0.072144388925674
"1260",130,301,-0.0107048380321356
"1261",142,301,0.0610548649880891
"1262",151,301,0.100272968968414
"1263",160,301,-0.154790151120251
"1264",220,301,-0.111963094234517
"1265",251,301,-0.144807119112015
"1266",277,301,0.168703977312538
"1267",26,302,-0.0348456690054655
"1268",78,302,0.04871150571687
"1269",88,302,0.0312385198254617
"1270",98,302,0.0639778374011218
"1271",132,302,0.357069934141817
"1272",167,302,0.0140250255007143
"1273",202,302,0.0629042614563304
"1274",246,302,0.0882576558636506
"1275",295,302,0.204493508972877
"1276",105,303,0.131147406117655
"1277",145,303,-0.13547700866911
"1278",161,303,0.218318885283432
"1279",224,303,-0.283872674091655
"1280",252,303,-0.0726070468210569
"1281",271,303,-0.0176816537925953
"1282",273,303,0.123717149750859
"1283",279,303,0.0528823887834682
"1284",49,304,0.325552941487939
"1285",83,304,0.186521092025719
"1286",113,304,0.0120998301139864
"1287",146,304,-0.0736768738148501
"1288",148,304,0.000648270524597344
"1289",14,305,-0.0712364872378156
"1290",29,305,-0.0502340094901192
"1291",107,305,-0.0156203810274006
"1292",116,305,0.0431250610240284
"1293",182,305,-0.024900579153017
"1294",219,305,0.182813790114359
"1295",223,305,-0.0606395169381728
"1296",227,305,0.0272067121008767
"1297",230,305,-0.0134633122344643
"1298",241,305,-0.0343995264805695
"1299",269,305,0.200110950856957
"1300",10,306,-0.118043665238981
"1301",14,306,-0.00459018494571473
"1302",23,306,0.0518191000563054
"1303",38,306,0.129184602397472
"1304",142,306,0.0679981607422993
"1305",177,306,-0.0655000708210948
"1306",190,306,0.0397272652479802
"1307",194,306,0.0184255351399799
"1308",199,306,0.24579948813393
"1309",267,306,0.247627427498077
"1310",305,306,0.124960873688303
"1311",23,307,0.0262325336738452
"1312",55,307,0.128171485217781
"1313",112,307,0.0864718032265912
"1314",184,307,0.0142469825056641
"1315",201,307,-0.137737450200942
"1316",205,307,0.109474198166044
"1317",216,307,-0.153946275660948
"1318",267,307,0.198517314237072
"1319",268,307,0.0175202303268749
"1320",286,307,0.0851439976311774
"1321",287,307,0.129294157636183
"1322",291,307,-0.0628372567763296
"1323",296,307,0.107273107969692
"1324",300,307,0.186314231012002
"1325",30,308,0.0499185937515847
"1326",35,308,0.0912658075946162
"1327",69,308,0.081091208889698
"1328",139,308,0.313405540199136
"1329",175,308,0.0127834624305949
"1330",196,308,0.0299913384533796
"1331",282,308,0.235042275680698
"1332",286,308,0.0713401972506023
"1333",305,308,0.213821624164197
"1334",80,309,0.00172565613687151
"1335",90,309,0.253086742058915
"1336",124,309,0.0222623583451017
"1337",200,309,0.210640080108661
"1338",259,309,0.142028383800054
"1339",260,309,-0.0302264003578068
"1340",115,310,0.130188243182383
"1341",122,310,0.00435433085942785
"1342",132,310,0.108187565098544
"1343",184,310,0.00746325387045321
"1344",246,310,0.00275080560360552
"1345",264,310,0.218344428383071
"1346",275,310,0.00837929484393315
"1347",276,310,0.0108293705980084
"1348",87,311,0.00313103261084888
"1349",112,311,0.280386583903538
"1350",177,311,0.187030066224674
"1351",187,311,0.0138584649404276
"1352",245,311,0.0199831564510233
"1353",272,311,-0.0958373967044663
"1354",4,312,0.0800637092810562
"1355",37,312,0.0458218332469456
"1356",42,312,-0.00814706059706255
"1357",95,312,0.03637633649973
"1358",96,312,0.186928381992223
"1359",197,312,0.114961748134642
"1360",201,312,0.27427791640881
"1361",248,312,0.147124329542927
"1362",251,312,0.099473769502131
"1363",273,312,0.198353325168444
"1364",69,313,0.469533932141788
"1365",74,313,-0.0506304432981259
"1366",103,313,0.115826537967869
"1367",122,313,0.0813834242800797
"1368",167,313,0.000210906789059384
"1369",179,313,0.2006926958762
"1370",184,313,0.00349617212737299
"1371",226,313,0.0797150364268782
"1372",57,314,0.0130812194159015
"1373",98,314,0.284066123164206
"1374",118,314,0.0185118296032697
"1375",159,314,0.125774271839599
"1376",161,314,0.16417253476957
"1377",173,314,0.000926080269197493
"1378",197,314,0.257240887827661
"1379",213,314,0.11544998396155
"1380",234,314,0.1283753410776
"1381",280,314,-0.0664715426620645
"1382",295,314,0.0238734691217957
"1383",31,315,0.16531000272854
"1384",80,315,0.182475604910532
"1385",166,315,0.11932572044519
"1386",168,315,0.0648094477020967
"1387",230,315,-0.0544954611584015
"1388",241,315,0.108001054125469
"1389",270,315,-0.0701562169927334
"1390",32,316,0.0185919994553826
"1391",72,316,0.054832697186567
"1392",130,316,0.027867900179836
"1393",140,316,0.118501239246329
"1394",254,316,0.465081748687242
"1395",272,316,-0.0396698326894588
"1396",295,316,0.0730621114552479
"1397",2,317,-0.0100748000051756
"1398",10,317,-0.0208103516384691
"1399",29,317,0.00741232568894537
"1400",113,317,-0.14043522089564
"1401",135,317,-0.0201579055334737
"1402",145,317,-0.0816733906979384
"1403",185,317,-0.116842150384242
"1404",294,317,0.527358632508977
"1405",297,317,0.00185594114159071
"1406",69,318,0.0393393049816453
"1407",78,318,0.130372526519321
"1408",117,318,0.0252814581579995
"1409",125,318,0.343697415112185
"1410",164,318,0.147345612437823
"1411",173,318,0.120502940461691
"1412",197,318,0.236938348755403
"1413",217,318,0.207098178153831
"1414",226,318,0.00475907132523423
"1415",285,318,0.0205308205666691
"1416",312,318,0.0319034753994016
"1417",42,319,0.00246461722225497
"1418",61,319,0.259734396922524
"1419",79,319,-0.118820613779709
"1420",198,319,-0.0646850907377612
"1421",231,319,-0.156474685570645
"1422",25,320,0.0999561398269175
"1423",50,320,0.208805586720024
"1424",56,320,0.261528770997767
"1425",57,320,0.0200329717848317
"1426",78,320,0.0147874350595061
"1427",103,320,0.0140515709811803
"1428",118,320,0.118048940997786
"1429",123,320,0.057673804906208
"1430",140,320,0.0500303214024745
"1431",166,320,0.134514586946652
"1432",224,320,0.127565098708501
"1433",242,320,0.0300016407111406
"1434",259,320,0.187263483515222
"1435",290,320,-0.104615814257176
"1436",309,320,0.105054816570935
"1437",53,321,0.0259906485178064
"1438",78,321,0.107189698387769
"1439",90,321,0.0583912841815634
"1440",120,321,0.194671679375271
"1441",141,321,0.104594070920406
"1442",153,321,0.0650277213852948
"1443",289,321,0.0181516346402833
"1444",320,321,0.203450402928093
"1445",74,322,0.330164950175302
"1446",208,322,0.394360516557258
"1447",263,322,0.178819954568332
"1448",299,322,0.0500230157859695
"1449",319,322,0.507584923432996
"1450",14,323,-0.207900109515264
"1451",31,323,-0.12826478226415
"1452",48,323,-0.0539992078704019
"1453",81,323,-0.0109093474424307
"1454",96,323,0.00606224404200373
"1455",97,323,0.092584131617551
"1456",99,323,0.21380041771056
"1457",102,323,-0.0847372757176878
"1458",116,323,0.212170193186377
"1459",211,323,0.014485927848096
"1460",214,323,0.209137226324117
"1461",8,324,0.06637450683081
"1462",111,324,0.00859943022595533
"1463",119,324,-0.220816536392758
"1464",136,324,-0.0794557765418613
"1465",182,324,0.089549668897431
"1466",217,324,0.00314430896804163
"1467",250,324,0.0418470588716554
"1468",67,325,0.137543927983971
"1469",86,325,0.148903215767231
"1470",103,325,0.0094284629594312
"1471",107,325,0.0500092384944883
"1472",123,325,0.0554020509250932
"1473",147,325,0.155264062461461
"1474",178,325,0.0575848791424577
"1475",210,325,0.135270509177988
"1476",262,325,0.0350650829023215
"1477",281,325,0.209473115114461
"1478",295,325,0.00524581000857954
"1479",32,326,0.201243493302417
"1480",79,326,-0.0804052394195308
"1481",109,326,0.18632627962974
"1482",155,326,0.162675460066723
"1483",170,326,0.18500031716522
"1484",178,326,0.0835929177570149
"1485",180,326,0.0288892449600205
"1486",209,326,0.0838822438150211
"1487",257,326,-0.0466931895697075
"1488",316,326,0.328244676470181
"1489",68,327,0.146491841034429
"1490",156,327,0.535143495255366
"1491",160,328,0.145807404785382
"1492",179,328,0.193320295815777
"1493",196,328,0.155613328698307
"1494",260,328,0.0991984259533114
"1495",268,328,0.348594599143575
"1496",280,328,0.0411109551418373
"1497",323,328,0.0277001522887361
"1498",4,329,-0.0331156551697941
"1499",29,329,-0.385798058605127
"1500",43,329,-0.397814328487051
"1501",51,329,0.0307635425518787
"1502",88,329,-0.0097537401277463
"1503",111,329,0.00984132323356288
"1504",128,329,0.215992273393215
"1505",135,329,0.00873226778886049
"1506",162,329,0.126678294721312
"1507",180,329,0.111207153669508
"1508",220,329,0.0303259648236783
"1509",256,329,0.0146554025597156
"1510",305,329,0.0688370996354562
"1511",51,330,-0.0918282339146563
"1512",67,330,0.05605771478396
"1513",109,330,0.209638746314238
"1514",111,330,-0.0179902765601237
"1515",113,330,0.0307111044470051
"1516",137,330,0.303857662174806
"1517",157,330,-0.086455715738601
"1518",202,330,0.0574755790232722
"1519",281,330,0.019379996855225
"1520",295,330,0.0233298907246914
"1521",325,330,0.403052601939381
"1522",13,331,0.0997420361574723
"1523",31,331,-0.00190261350437568
"1524",37,331,0.0672005816882766
"1525",96,331,0.149913163926147
"1526",139,331,0.0208436531694927
"1527",155,331,-0.015730443101785
"1528",166,331,-0.0250604391570628
"1529",174,331,0.0631057538901734
"1530",180,331,-0.206742699907517
"1531",192,331,0.0553594222388643
"1532",195,331,0.0738948413982345
"1533",214,331,0.206238398938916
"1534",222,331,0.160115727411857
"1535",226,331,0.132397259748875
"1536",237,331,0.0750594339065652
"1537",256,331,-0.109881182997007
"1538",272,331,0.151799253859519
"1539",288,331,0.00718771707394394
"1540",326,331,-0.168131101409726
"1541",1,332,0.169543441642217
"1542",9,332,-0.0256160044036644
"1543",23,332,0.0514913446607955
"1544",38,332,0.0035144713385433
"1545",49,332,0.0484547626230513
"1546",127,332,0.0265979784431089
"1547",192,332,0.157084065972061
"1548",195,332,0.116218689559315
"1549",214,332,0.0876525637811468
"1550",270,332,0.119777528918041
"1551",272,332,0.120049093535459
"1552",16,333,0.31238348761773
"1553",143,333,0.0168344595487655
"1554",172,333,0.368248749377967
"1555",30,334,0.207077639961194
"1556",54,334,0.215899618692372
"1557",65,334,0.0621320715055199
"1558",84,334,-0.0830890258940011
"1559",127,334,0.0976101516977187
"1560",136,334,-0.0122647210447422
"1561",202,334,0.187150291820744
"1562",206,334,0.202793959142659
"1563",230,334,-0.149558882955118
"1564",268,334,-0.0477741963414547
"1565",292,334,-0.15982193836141
"1566",296,334,-0.150623199665462
"1567",302,334,0.019808757104036
"1568",305,334,0.0749904698308372
"1569",326,334,0.0309582714337827
"1570",40,335,0.027882343679779
"1571",99,335,0.0168236076606361
"1572",158,335,0.000437721946036168
"1573",160,335,0.096581021800177
"1574",186,335,0.209193888147649
"1575",190,335,0.487991435917598
"1576",332,335,0.162522068919658
"1577",5,336,0.168513839162849
"1578",21,336,0.132529053935658
"1579",63,336,0.0470092329411872
"1580",80,336,0.0814651978336998
"1581",90,336,0.291351406076565
"1582",111,336,0.203536248352161
"1583",120,336,0.12940230760888
"1584",198,336,0.0604993534160772
"1585",244,336,0.265787882236359
"1586",11,337,0.0373816121995926
"1587",158,337,0.122220037446254
"1588",178,337,0.0648996756424294
"1589",224,337,0.197357647741403
"1590",259,337,0.0162106322197618
"1591",309,337,0.0539912772709902
"1592",315,337,-0.0613596225833473
"1593",13,338,0.128591946084755
"1594",105,338,0.0785963603437371
"1595",129,338,0.0625290454652139
"1596",158,338,0.00868797851209066
"1597",165,338,0.0799720777697595
"1598",189,338,-0.0365314887942955
"1599",201,338,0.100955491484602
"1600",213,338,0.0262041283897643
"1601",232,338,0.095080881058687
"1602",234,338,0.0332999294316121
"1603",246,338,0.0403428514819711
"1604",262,338,0.0489989733637264
"1605",274,338,0.0830875879158084
"1606",286,338,0.181232330371326
"1607",303,338,0.0469135610082154
"1608",335,338,0.101567176027104
"1609",20,339,-0.0365068015547127
"1610",52,339,-0.0824510178627519
"1611",96,339,0.032594925454777
"1612",133,339,0.220704892431562
"1613",149,339,0.0933487295628731
"1614",184,339,0.0591083040381179
"1615",209,339,0.0621360233559295
"1616",223,339,-0.260719046604364
"1617",251,339,0.00219077428191805
"1618",257,339,0.031931253477864
"1619",18,340,0.164948003581076
"1620",79,340,0.0323394043240681
"1621",132,340,0.234085658851866
"1622",164,340,0.171966363237723
"1623",175,340,0.107378174508167
"1624",177,340,-0.000896640763613815
"1625",206,340,0.0778286246930955
"1626",255,340,-0.105425247359108
"1627",276,340,0.0399415362442164
"1628",308,340,0.0610724528368078
"1629",22,341,-0.0598412372950332
"1630",28,341,0.0175658507079224
"1631",93,341,0.218954794547298
"1632",120,341,-0.0690533470334267
"1633",128,341,-0.019470609358347
"1634",164,341,-0.151776694515163
"1635",176,341,-0.0189377313292867
"1636",189,341,0.196685211939795
"1637",213,341,-0.090628547537299
"1638",248,341,-0.0161520157714663
"1639",257,341,-0.0331090651415296
"1640",277,341,0.305706194472645
"1641",4,342,-0.051208489471108
"1642",39,342,-0.0402421441132432
"1643",43,342,-0.0268904518721191
"1644",49,342,0.139285058965684
"1645",66,342,0.130341073860635
"1646",195,342,0.0947378565368716
"1647",247,342,0.561442200021131
"1648",272,342,0.163542153369946
"1649",281,342,0.0782147300849576
"1650",289,342,0.133418040467395
"1651",298,342,0.0182140641078002
"1652",312,342,-0.211373810960732
"1653",317,342,-0.0473672971827466
"1654",1,343,0.104724698403787
"1655",115,343,0.166801361840748
"1656",121,343,-0.219662612226456
"1657",125,343,0.120818579706122
"1658",168,343,0.0960658126134042
"1659",171,343,0.0927056876850328
"1660",198,343,0.0518528482749913
"1661",201,343,0.0110778995873089
"1662",212,343,-0.0551362561924944
"1663",234,343,0.137557149309242
"1664",324,343,0.102166997467736
"1665",338,343,0.0661502222601954
"1666",72,344,0.185663545462342
"1667",96,344,0.0113641797359831
"1668",122,344,0.078263602040193
"1669",149,344,0.0555413676215842
"1670",158,344,0.11518817039886
"1671",181,344,-0.0274648501287481
"1672",195,344,0.171201563480307
"1673",226,344,0.137024405865516
"1674",284,344,0.223257015929093
"1675",328,344,0.00855980778387599
"1676",7,345,0.000135437106918879
"1677",25,345,0.0996811313308014
"1678",41,345,0.0452187834891828
"1679",49,345,-0.0888998484529979
"1680",123,345,0.397403156982317
"1681",140,345,0.0939598554521074
"1682",147,345,0.180910948594414
"1683",166,345,0.145220862348809
"1684",192,345,-0.0409966437102345
"1685",254,345,0.0502215298575114
"1686",290,345,-0.0047781599972041
"1687",331,345,-0.024001741266296
"1688",332,345,-0.043355136393197
"1689",5,346,-0.0391369017235428
"1690",7,346,0.00491871673102184
"1691",62,346,0.00463498018845401
"1692",93,346,0.0670271233446379
"1693",157,346,0.00825914903070896
"1694",173,346,-0.0443448970233893
"1695",188,346,-0.0705686189740783
"1696",189,346,0.190034022741438
"1697",27,347,-0.035215717060607
"1698",32,347,0.186653408719349
"1699",35,347,0.00542068641800764
"1700",98,347,0.186535704277351
"1701",174,347,-0.0177803560421126
"1702",238,347,0.0783520965653667
"1703",255,347,-0.00953987801990908
"1704",257,347,-0.0317797269840868
"1705",265,347,-0.0881766731717879
"1706",274,347,0.0167429115626713
"1707",283,347,0.0133600716093646
"1708",287,347,0.0219937508967511
"1709",104,348,0.176388094109343
"1710",125,348,0.0312941044497421
"1711",131,348,0.0108134257262639
"1712",137,348,-0.104553530643316
"1713",154,348,0.0530497882508234
"1714",174,348,0.0207615884149515
"1715",210,348,0.0683930276105362
"1716",219,348,-0.0933389753238854
"1717",337,348,0.0851443981699329
"1718",4,349,0.132803911387174
"1719",17,349,0.108993116346796
"1720",25,349,-0.106004183396637
"1721",126,349,0.104477893750614
"1722",161,349,0.135281819829886
"1723",192,349,0.0813841353717209
"1724",240,349,0.051809157113395
"1725",250,349,0.0438252137412113
